<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20090114,120000,669.6500000,670.1700000,663.5500000,663.5500000,2629998735
MICEX,60,20090114,130000,663.5500000,663.5500000,654.9600000,658.6200000,2254770256
MICEX,60,20090114,140000,658.6200000,658.7000000,655.5400000,656.6700000,916432331
MICEX,60,20090114,150000,656.6600000,660.2800000,656.3600000,656.3700000,1255021348
MICEX,60,20090114,160000,655.9100000,656.0900000,636.0500000,637.1900000,3418693174
MICEX,60,20090114,170000,637.1400000,637.3600000,623.0900000,626.7600000,3795380082
MICEX,60,20090114,180000,626.7800000,628.3900000,610.3600000,610.3600000,2013441096
MICEX,60,20090115,100000,606.2800000,618.3000000,603.0000000,617.1000000,2061648778
MICEX,60,20090115,110000,617.2000000,624.7100000,600.7300000,607.0500000,3804630696
MICEX,60,20090115,120000,607.0200000,618.4200000,604.8800000,616.7700000,2803006039
MICEX,60,20090115,130000,616.7800000,622.6600000,614.4300000,622.1500000,2710382648
MICEX,60,20090115,140000,622.1000000,627.5800000,620.9400000,624.2200000,2969292177
MICEX,60,20090115,150000,624.2800000,624.4500000,613.3700000,613.4800000,2377117041
MICEX,60,20090115,160000,613.4200000,617.9400000,607.8500000,614.0200000,2991292619
MICEX,60,20090115,170000,613.9400000,616.3500000,600.8600000,605.6200000,2782673483
MICEX,60,20090115,180000,605.5200000,606.3900000,601.2800000,605.6900000,1683571610
MICEX,60,20090116,100000,615.1700000,624.2200000,615.1700000,619.5100000,1856846653
MICEX,60,20090116,110000,619.5500000,621.6600000,616.2100000,621.6600000,2010990441
MICEX,60,20090116,120000,621.7200000,622.7600000,615.8700000,617.6200000,2035633235
MICEX,60,20090116,130000,617.5700000,618.1000000,614.7800000,616.2800000,1244908986
MICEX,60,20090116,140000,616.2500000,620.8200000,614.1900000,619.6100000,1554806474
MICEX,60,20090116,150000,619.6200000,619.6900000,617.2600000,619.4100000,909621030
MICEX,60,20090116,160000,619.4500000,619.7600000,617.3900000,618.9600000,1192775875
MICEX,60,20090116,170000,618.9600000,624.0100000,616.7500000,617.0200000,3178275607
MICEX,60,20090116,180000,617.0100000,617.0800000,603.7600000,608.6300000,3528853969
MICEX,60,20090119,100000,611.5300000,617.5200000,611.5300000,616.7900000,1519451042
MICEX,60,20090119,110000,616.8500000,617.4300000,612.9900000,613.6400000,1791949637
MICEX,60,20090119,120000,613.6400000,613.6900000,604.9300000,604.9500000,1809857075
MICEX,60,20090119,130000,604.9500000,606.3800000,601.8600000,601.9200000,1718834436
MICEX,60,20090119,140000,601.9100000,602.7700000,585.3300000,585.3300000,2415501367
MICEX,60,20090119,150000,585.5600000,590.1200000,583.8600000,588.4000000,1921211909
MICEX,60,20090119,160000,588.2200000,588.6400000,580.7400000,584.8200000,2058495881
MICEX,60,20090119,170000,584.8700000,589.9000000,584.8300000,585.2900000,1505343331
MICEX,60,20090119,180000,585.2600000,587.0800000,580.5200000,586.9700000,1749503537
MICEX,60,20090120,100000,586.0900000,586.0900000,557.0300000,559.6200000,2051487700
MICEX,60,20090120,110000,559.5800000,583.6800000,559.2400000,583.3500000,3120258553
MICEX,60,20090120,120000,583.5100000,586.4100000,577.7500000,578.0700000,2454550207
MICEX,60,20090120,130000,578.0700000,580.7300000,573.3900000,577.2400000,1762863681
MICEX,60,20090120,140000,577.2000000,578.6400000,568.5400000,572.6400000,1367854133
MICEX,60,20090120,150000,572.6300000,575.2400000,570.1600000,570.3300000,1225612766
MICEX,60,20090120,160000,570.3100000,571.2100000,567.5200000,568.5700000,1110783422
MICEX,60,20090120,170000,568.4500000,573.8800000,566.3200000,566.6200000,2164962124
MICEX,60,20090120,180000,566.6200000,570.0500000,564.7900000,569.8200000,1442317368
MICEX,60,20090121,100000,564.9400000,564.9400000,548.9600000,553.3600000,1397620264
MICEX,60,20090121,110000,553.3500000,558.7300000,552.4200000,555.0600000,1559168544
MICEX,60,20090121,120000,555.0900000,562.0500000,554.8000000,561.8200000,1778548270
MICEX,60,20090121,130000,561.5800000,567.9100000,560.7000000,566.3500000,2075964890
MICEX,60,20090121,140000,566.3600000,573.0000000,565.4300000,569.2800000,2362496276
MICEX,60,20090121,150000,569.2800000,572.7500000,567.3500000,570.7300000,1553430466
MICEX,60,20090121,160000,570.5800000,583.2700000,569.9600000,578.2500000,3515740024
MICEX,60,20090121,170000,578.3400000,588.9000000,577.3100000,588.7500000,3143361006
MICEX,60,20090121,180000,588.8300000,592.0200000,583.0700000,583.3900000,2585876181
MICEX,60,20090122,100000,584.4200000,597.1300000,584.4200000,590.0100000,2200458625
MICEX,60,20090122,110000,589.9000000,591.1300000,584.0900000,589.8900000,1948666450
MICEX,60,20090122,120000,590.0100000,595.5700000,586.6200000,588.5000000,3071121041
MICEX,60,20090122,130000,588.3400000,588.5900000,580.0600000,580.3100000,2229397804
MICEX,60,20090122,140000,580.2400000,580.2500000,570.5500000,574.3200000,2368211866
MICEX,60,20090122,150000,574.2300000,578.8800000,573.0700000,577.5800000,1321736765
MICEX,60,20090122,160000,577.6400000,577.6400000,567.0300000,567.7100000,2200734010
MICEX,60,20090122,170000,567.7300000,568.0400000,557.1000000,560.4600000,2629486828
MICEX,60,20090122,180000,560.4100000,565.4800000,556.5800000,557.5700000,1447303722
MICEX,60,20090123,100000,557.4300000,564.8200000,556.3000000,561.9200000,1554640835
MICEX,60,20090123,110000,561.8200000,564.6300000,552.4100000,554.3100000,1988810083
MICEX,60,20090123,120000,554.3400000,556.7500000,534.8000000,535.5700000,3168148646
MICEX,60,20090123,130000,535.6600000,544.3000000,535.2300000,543.4100000,2446039839
MICEX,60,20090123,140000,543.4900000,548.5700000,542.5500000,545.5300000,1658837918
MICEX,60,20090123,150000,545.4700000,553.1600000,545.4700000,549.0000000,1278226042
MICEX,60,20090123,160000,549.0100000,551.3400000,541.3500000,542.3600000,1247849411
MICEX,60,20090123,170000,542.4200000,552.8400000,542.3600000,551.4600000,1548749726
MICEX,60,20090123,180000,551.4000000,556.2100000,549.8800000,553.6200000,1574649986
MICEX,60,20090126,100000,554.3400000,560.6700000,552.3600000,554.6400000,1212562747
MICEX,60,20090126,110000,554.6700000,565.7300000,554.0200000,564.4400000,2118685956
MICEX,60,20090126,120000,564.4400000,576.3200000,564.4400000,576.3200000,3084669912
MICEX,60,20090126,130000,576.3300000,590.3000000,575.7300000,585.8000000,4936257255
MICEX,60,20090126,140000,585.7600000,587.2700000,580.0300000,583.2400000,2586012270
MICEX,60,20090126,150000,583.2300000,585.3800000,577.6200000,581.3500000,1738895505
MICEX,60,20090126,160000,581.6900000,596.0900000,581.6900000,593.6100000,3237146300
MICEX,60,20090126,170000,593.5900000,602.3200000,590.5100000,600.0900000,3486129399
MICEX,60,20090126,180000,600.0800000,615.1600000,600.0800000,613.5600000,4351339333
MICEX,60,20090127,100000,614.6200000,617.8300000,603.1000000,605.9000000,2975270834
MICEX,60,20090127,110000,605.9300000,614.0900000,600.9400000,610.0900000,3537598100
MICEX,60,20090127,120000,610.0700000,624.8200000,606.8000000,606.8500000,6579864443
MICEX,60,20090127,130000,606.7200000,606.7200000,597.0900000,605.2500000,3830240304
MICEX,60,20090127,140000,605.2500000,605.7500000,595.7100000,600.3500000,2307345552
MICEX,60,20090127,150000,600.3300000,603.1500000,596.3100000,600.7300000,1622030172
MICEX,60,20090127,160000,600.7500000,614.3400000,600.5500000,614.3200000,2815407137
MICEX,60,20090127,170000,614.3200000,617.6200000,606.8100000,608.5100000,3460080893
MICEX,60,20090127,180000,608.5100000,609.3100000,600.2200000,602.9000000,2326123403
MICEX,60,20090128,100000,606.7800000,618.5700000,606.7800000,614.4700000,2384233133
MICEX,60,20090128,110000,614.3900000,619.8600000,614.1500000,617.6800000,2906725995
MICEX,60,20090128,120000,617.7000000,618.6500000,607.3500000,608.9300000,2488721887
MICEX,60,20090128,130000,608.9300000,611.9900000,604.3600000,604.5600000,1955656305
MICEX,60,20090128,140000,604.5700000,612.2700000,604.1500000,612.0000000,1731054950
MICEX,60,20090128,150000,611.9900000,617.8400000,607.9200000,616.1500000,2579688751
MICEX,60,20090128,160000,616.2300000,624.8100000,614.8700000,621.8800000,4198845679
MICEX,60,20090128,170000,621.8900000,627.6400000,619.5700000,620.9000000,3687285358
MICEX,60,20090128,180000,620.9500000,622.7800000,617.7500000,622.5400000,2114938974
MICEX,60,20090129,100000,622.9300000,625.8700000,610.9000000,612.4500000,2801292720
MICEX,60,20090129,110000,612.3500000,617.3700000,610.6900000,611.7000000,2445041391
MICEX,60,20090129,120000,611.7000000,622.1800000,608.1200000,621.7700000,3619505650
MICEX,60,20090129,130000,621.9700000,626.2000000,620.9200000,620.9200000,2875080558
MICEX,60,20090129,140000,620.9200000,621.4900000,617.5300000,621.2500000,1321769328
MICEX,60,20090129,150000,621.2000000,624.5200000,620.3600000,620.6800000,1869247547
MICEX,60,20090129,160000,620.6700000,620.6700000,612.4300000,612.8600000,1753546353
MICEX,60,20090129,170000,612.8600000,616.7500000,610.1300000,613.2200000,2054341826
MICEX,60,20090129,180000,613.2400000,620.2200000,610.8500000,619.2500000,2098012196
MICEX,60,20090130,100000,617.1500000,623.3000000,612.5900000,619.9400000,2143270783
MICEX,60,20090130,110000,619.9400000,633.3900000,619.8300000,632.4400000,3326085174
MICEX,60,20090130,120000,632.4300000,633.0800000,624.8500000,626.6600000,2739923053
MICEX,60,20090130,130000,626.6400000,628.7300000,624.0300000,628.4600000,1268261271
MICEX,60,20090130,140000,628.5200000,630.4600000,626.9400000,627.3900000,1908981226
MICEX,60,20090130,150000,627.4000000,627.4600000,623.8500000,625.5400000,1555664219
MICEX,60,20090130,160000,625.4500000,641.2000000,625.3500000,639.8100000,4580603006
MICEX,60,20090130,170000,639.8200000,648.7000000,638.5400000,638.8500000,4790117919
MICEX,60,20090130,180000,638.6000000,638.6100000,624.9000000,624.9000000,2970371029
MICEX,60,20090202,100000,624.8600000,626.8900000,618.4900000,626.8900000,1560248120
MICEX,60,20090202,110000,626.9300000,629.3700000,620.7200000,623.6900000,2219161986
MICEX,60,20090202,120000,623.6500000,623.6500000,609.1400000,609.3400000,3259683412
MICEX,60,20090202,130000,609.4100000,612.3700000,605.6900000,609.1200000,2317061133
MICEX,60,20090202,140000,609.1200000,617.1100000,608.9100000,616.4400000,1945227396
MICEX,60,20090202,150000,616.4400000,617.2900000,611.3100000,611.9900000,1668059054
MICEX,60,20090202,160000,612.0700000,617.7900000,612.0700000,617.6000000,1309236792
MICEX,60,20090202,170000,617.6100000,622.4700000,616.3800000,616.7800000,2555915176
MICEX,60,20090202,180000,616.7600000,626.6700000,616.7600000,626.4100000,3333423141
MICEX,60,20090203,100000,627.8400000,635.3000000,627.8400000,633.4000000,2224541163
MICEX,60,20090203,110000,633.4100000,635.3800000,630.1700000,633.6500000,2513487345
MICEX,60,20090203,120000,633.6500000,633.6800000,625.6900000,629.3500000,2622178538
MICEX,60,20090203,130000,629.3500000,629.6000000,623.5700000,623.7600000,1757461430
MICEX,60,20090203,140000,623.7500000,629.1900000,623.7100000,627.7800000,1500422471
MICEX,60,20090203,150000,627.8900000,631.1100000,626.6500000,628.8900000,1522369019
MICEX,60,20090203,160000,628.8700000,631.7700000,626.2100000,631.6300000,1518654359
MICEX,60,20090203,170000,631.6300000,632.9700000,624.5800000,626.5500000,2280578666
MICEX,60,20090203,180000,626.6500000,628.6700000,624.9200000,626.0200000,1941662511
MICEX,60,20090204,100000,628.0800000,637.7400000,628.0800000,635.8600000,2404373050
MICEX,60,20090204,110000,635.7700000,635.8700000,628.9100000,629.8100000,2522285189
MICEX,60,20090204,120000,629.8000000,636.9800000,629.3700000,636.8200000,3871255729
MICEX,60,20090204,130000,636.8000000,639.6500000,635.2000000,636.7900000,2860731958
MICEX,60,20090204,140000,636.7900000,636.9200000,624.7900000,629.3600000,3931853060
MICEX,60,20090204,150000,629.5200000,630.5000000,624.7800000,627.2600000,1703440026
MICEX,60,20090204,160000,627.3200000,630.7400000,626.6100000,627.7700000,1699445435
MICEX,60,20090204,170000,627.6500000,630.9700000,626.3800000,630.0600000,1861571449
MICEX,60,20090204,180000,630.1100000,636.3200000,630.1100000,635.8900000,2800786553
MICEX,60,20090205,100000,628.3100000,632.0900000,627.9900000,631.5700000,485303402
MICEX,60,20090205,110000,631.5600000,638.4900000,631.5600000,637.5900000,1865991177
MICEX,60,20090205,120000,637.8700000,640.2600000,634.4000000,635.9100000,2020241236
MICEX,60,20090205,130000,635.9200000,640.3200000,635.4700000,640.3200000,1577198927
MICEX,60,20090205,140000,640.3100000,641.5400000,638.2000000,640.8300000,1443603345
MICEX,60,20090205,150000,640.8700000,641.6600000,634.6600000,635.1900000,1777221047
MICEX,60,20090205,160000,635.0800000,636.2800000,630.7000000,632.6300000,2603789248
MICEX,60,20090205,170000,632.6200000,632.9300000,622.5600000,622.6700000,2481059576
MICEX,60,20090205,180000,622.7000000,623.5800000,618.8400000,623.1900000,2507967509
MICEX,60,20090206,100000,627.9800000,638.4900000,627.9800000,634.4500000,2062939535
MICEX,60,20090206,110000,634.5700000,637.1100000,633.6400000,633.7400000,1706208949
MICEX,60,20090206,120000,633.7100000,635.1400000,630.3800000,634.8900000,1877386801
MICEX,60,20090206,130000,634.9300000,638.2000000,634.9000000,638.0200000,2026646244
MICEX,60,20090206,140000,638.0400000,643.4700000,636.9900000,642.8900000,1796222370
MICEX,60,20090206,150000,642.8300000,643.8000000,635.9400000,639.3600000,2122722785
MICEX,60,20090206,160000,639.3200000,641.5700000,636.3200000,640.5100000,2920340423
MICEX,60,20090206,170000,640.5000000,646.6000000,637.5200000,646.4500000,2819777893
MICEX,60,20090206,180000,646.2800000,656.3700000,646.0000000,656.0900000,5254783559
MICEX,60,20090209,100000,656.3100000,662.8500000,655.5000000,655.6600000,3459957217
MICEX,60,20090209,110000,655.6000000,667.6500000,654.4100000,666.7000000,4314623339
MICEX,60,20090209,120000,666.7900000,682.4100000,665.9100000,681.8400000,6050816198
MICEX,60,20090209,130000,681.8300000,687.6100000,679.3600000,686.9300000,4898946049
MICEX,60,20090209,140000,686.9400000,688.1800000,676.7000000,678.8600000,4010809619
MICEX,60,20090209,150000,678.9300000,681.6900000,673.5000000,675.6500000,2746571520
MICEX,60,20090209,160000,675.7000000,688.3600000,675.6100000,688.3600000,4407634455
MICEX,60,20090209,170000,688.5000000,696.7800000,688.0500000,696.5700000,6817248289
MICEX,60,20090209,180000,696.8400000,698.6800000,690.3400000,698.6800000,3723443984
MICEX,60,20090210,100000,698.6500000,705.3800000,690.2700000,702.9000000,4662382224
MICEX,60,20090210,110000,702.8100000,702.8900000,687.2300000,690.7800000,4923897016
MICEX,60,20090210,120000,690.8400000,697.7000000,684.5900000,694.0900000,4502621926
MICEX,60,20090210,130000,694.0800000,713.9200000,694.0800000,710.8800000,6443381940
MICEX,60,20090210,140000,710.6800000,717.4500000,710.6800000,716.4900000,4794801192
MICEX,60,20090210,150000,716.5500000,726.9800000,715.4400000,726.8500000,5850474342
MICEX,60,20090210,160000,726.8100000,728.0600000,714.1400000,718.0800000,6481629405
MICEX,60,20090210,170000,718.0900000,733.5600000,717.8900000,733.4600000,6758714401
MICEX,60,20090210,180000,733.3300000,736.6400000,726.3500000,728.0100000,6508479193
MICEX,60,20090211,100000,722.2300000,722.2300000,702.0300000,704.3200000,5302551011
MICEX,60,20090211,110000,704.1900000,719.8000000,698.3700000,719.5500000,7290553096
MICEX,60,20090211,120000,719.4900000,741.2700000,716.4000000,734.6000000,11547086418
MICEX,60,20090211,130000,734.4900000,743.3100000,727.0200000,739.6900000,5923318019
MICEX,60,20090211,140000,739.8400000,740.3100000,723.6900000,724.3000000,3693346889
MICEX,60,20090211,150000,724.2000000,729.5000000,720.6500000,721.7600000,4489984362
MICEX,60,20090211,160000,721.8400000,737.6000000,718.7300000,735.4400000,6108701952
MICEX,60,20090211,170000,735.3700000,742.6100000,731.5000000,737.9700000,4829582934
MICEX,60,20090211,180000,737.7700000,739.7500000,722.9800000,726.7000000,4323226059
MICEX,60,20090212,100000,726.9500000,733.4600000,723.2900000,732.8100000,4353292999
MICEX,60,20090212,110000,732.8100000,737.7200000,718.7400000,723.0700000,7103447454
MICEX,60,20090212,120000,722.8600000,722.8600000,705.4100000,710.1300000,6235233559
MICEX,60,20090212,130000,710.1400000,717.5300000,705.5000000,714.6100000,4645640150
MICEX,60,20090212,140000,714.5700000,726.1900000,713.5500000,724.5900000,3574286813
MICEX,60,20090212,150000,724.5900000,732.3800000,721.8700000,722.6200000,5171528355
MICEX,60,20090212,160000,722.6600000,731.2400000,722.3000000,728.4300000,4510503282
MICEX,60,20090212,170000,728.5200000,728.6900000,691.6200000,692.8800000,6807702141
MICEX,60,20090212,180000,692.5300000,698.6600000,689.2500000,690.3400000,4159636072
MICEX,60,20090213,100000,698.2200000,716.6700000,698.2200000,711.3100000,4290232242
MICEX,60,20090213,110000,711.4400000,719.5700000,707.4600000,715.4900000,4427129120
MICEX,60,20090213,120000,715.4900000,724.5300000,713.7100000,721.8800000,4226568965
MICEX,60,20090213,130000,721.8800000,723.1700000,719.1500000,720.0900000,2767064228
MICEX,60,20090213,140000,720.0800000,723.5200000,716.1400000,720.2700000,2406775610
MICEX,60,20090213,150000,720.4800000,725.4700000,719.6900000,725.4500000,2097801757
MICEX,60,20090213,160000,725.4000000,726.0800000,720.7200000,721.2100000,2406131421
MICEX,60,20090213,170000,720.9600000,727.6300000,718.6100000,721.7600000,3640168020
MICEX,60,20090213,180000,721.7900000,733.9300000,721.5900000,732.2100000,4092884064
MICEX,60,20090216,100000,732.1700000,742.6500000,727.2800000,733.9900000,3281838434
MICEX,60,20090216,110000,733.6400000,735.4900000,728.5000000,730.0600000,2802422035
MICEX,60,20090216,120000,730.0600000,731.9700000,714.0700000,714.1400000,3903473138
MICEX,60,20090216,130000,714.0500000,716.3800000,710.8300000,713.2600000,3049759390
MICEX,60,20090216,140000,713.2800000,715.0700000,707.0300000,715.0700000,1929779862
MICEX,60,20090216,150000,715.0800000,715.7300000,708.9800000,712.7600000,2215765173
MICEX,60,20090216,160000,712.7700000,720.7400000,712.7700000,715.1200000,2355485874
MICEX,60,20090216,170000,715.1200000,718.9500000,713.2300000,713.8200000,1404723262
MICEX,60,20090216,180000,713.8200000,714.0500000,708.9500000,711.9900000,1793984275
MICEX,60,20090217,100000,709.3400000,709.3400000,693.8200000,695.2500000,3053768300
MICEX,60,20090217,110000,695.5200000,697.9100000,690.7800000,696.2500000,3147320419
MICEX,60,20090217,120000,696.2500000,696.6900000,684.0900000,696.6400000,3743768922
MICEX,60,20090217,130000,696.6500000,697.2400000,687.9700000,687.9700000,3386309723
MICEX,60,20090217,140000,688.0500000,688.2300000,671.1900000,671.1900000,4808698267
MICEX,60,20090217,150000,671.2300000,677.6800000,668.0500000,668.0500000,3952767255
MICEX,60,20090217,160000,668.1000000,668.2200000,665.9600000,666.4300000,918284757
MICEX,60,20090217,170000,663.3500000,666.8400000,648.4000000,649.2400000,5172647597
MICEX,60,20090217,180000,649.1300000,649.3100000,642.5800000,645.1800000,3105683373
MICEX,60,20090218,100000,643.5200000,652.5500000,640.1600000,649.8600000,3313988597
MICEX,60,20090218,110000,650.1200000,651.7300000,612.4300000,616.5700000,7559501099
MICEX,60,20090218,120000,616.6000000,618.8000000,604.4400000,607.8900000,6151815616
MICEX,60,20090218,130000,607.8400000,607.9200000,602.7200000,602.7200000,590500530
MICEX,60,20090218,140000,608.6000000,620.6900000,603.9900000,617.1800000,5011654024
MICEX,60,20090218,150000,617.4200000,619.4400000,607.5900000,611.1700000,3106321419
MICEX,60,20090218,160000,611.0100000,632.3300000,611.0100000,632.1300000,5094990386
MICEX,60,20090218,170000,632.2500000,643.0300000,617.2300000,617.2300000,5570027761
MICEX,60,20090218,180000,617.0400000,627.9900000,610.9900000,627.9500000,3102534660
MICEX,60,20090219,100000,630.1300000,640.0800000,630.1300000,638.9300000,2466268235
MICEX,60,20090219,110000,638.8700000,643.9900000,637.8400000,641.4900000,3258147726
MICEX,60,20090219,120000,641.4200000,648.9500000,634.9800000,646.3700000,4369901564
MICEX,60,20090219,130000,646.3400000,650.8200000,643.3100000,648.5500000,2890370379
MICEX,60,20090219,140000,648.5100000,648.5100000,644.0900000,646.3600000,1536259282
MICEX,60,20090219,150000,646.3200000,651.4200000,645.6300000,651.3100000,2820262899
MICEX,60,20090219,160000,651.3200000,655.1100000,645.3200000,654.6400000,3181401157
MICEX,60,20090219,170000,654.6700000,664.0100000,653.9700000,659.6100000,4712921644
MICEX,60,20090219,180000,659.6000000,660.8600000,642.5900000,646.5200000,3397515728
MICEX,60,20090220,100000,641.8100000,641.8100000,628.7400000,636.1000000,2918186282
MICEX,60,20090220,110000,636.2700000,639.1000000,623.8000000,628.5200000,3367967391
MICEX,60,20090220,120000,628.5400000,638.1800000,627.3200000,632.4400000,3377514680
MICEX,60,20090220,130000,632.4400000,636.5700000,630.8100000,632.2600000,1548298751
MICEX,60,20090220,140000,632.2800000,634.2400000,626.8100000,628.0300000,1312675322
MICEX,60,20090220,150000,628.0600000,628.3100000,620.3300000,622.0800000,2067708504
MICEX,60,20090220,160000,622.1000000,632.1800000,620.2700000,628.1700000,2305027609
MICEX,60,20090220,170000,628.1700000,630.0100000,623.2000000,629.1700000,2161303883
MICEX,60,20090220,180000,629.2800000,633.2900000,627.3000000,631.6600000,2117468324
MICEX,60,20090224,100000,624.0700000,624.0700000,610.0400000,613.5500000,1890956354
MICEX,60,20090224,110000,613.4400000,620.4400000,613.2500000,615.0300000,2493205109
MICEX,60,20090224,120000,615.1200000,619.0700000,611.8300000,612.9800000,1960432967
MICEX,60,20090224,130000,612.9600000,618.0700000,611.9600000,615.8300000,1385651803
MICEX,60,20090224,140000,615.8500000,623.1200000,615.6600000,621.2700000,1602599007
MICEX,60,20090224,150000,621.2700000,634.3200000,621.2300000,630.5100000,3030989924
MICEX,60,20090224,160000,630.4400000,632.4400000,623.2600000,625.7000000,1664078882
MICEX,60,20090224,170000,625.6600000,635.8000000,625.1700000,631.3900000,2871566196
MICEX,60,20090224,180000,631.2000000,631.2000000,620.2400000,629.3100000,3118351054
MICEX,60,20090225,100000,634.6000000,649.0500000,634.6000000,648.2800000,2853868695
MICEX,60,20090225,110000,648.0200000,649.2200000,640.3300000,644.0300000,3563532749
MICEX,60,20090225,120000,644.0300000,649.2400000,642.4200000,646.6800000,2570098940
MICEX,60,20090225,130000,646.6800000,647.2700000,644.4500000,645.5900000,1500576348
MICEX,60,20090225,140000,645.5900000,646.5700000,638.1400000,640.1500000,1759668901
MICEX,60,20090225,150000,640.1300000,641.9800000,637.7600000,641.6900000,1457683535
MICEX,60,20090225,160000,641.6900000,645.4900000,641.5200000,642.1000000,1503140245
MICEX,60,20090225,170000,642.0900000,643.6400000,635.0000000,636.5400000,2370257079
MICEX,60,20090225,180000,636.4700000,638.5200000,631.0000000,632.7800000,2526466728
MICEX,60,20090226,100000,639.9700000,647.1200000,639.9700000,643.7800000,1905457956
MICEX,60,20090226,110000,643.7800000,655.8100000,643.7200000,653.9600000,4131131904
MICEX,60,20090226,120000,653.8800000,654.7200000,651.3400000,653.3600000,2094909775
MICEX,60,20090226,130000,653.3600000,656.3700000,649.6600000,650.3200000,2752292405
MICEX,60,20090226,140000,650.3200000,657.4900000,650.2100000,654.8400000,2415625847
MICEX,60,20090226,150000,654.8400000,661.4600000,653.7600000,661.4300000,2143297834
MICEX,60,20090226,160000,661.5000000,662.6300000,653.5600000,659.6500000,3869349696
MICEX,60,20090226,170000,659.6600000,664.5700000,657.7300000,660.9600000,3540432741
MICEX,60,20090226,180000,661.0000000,672.7700000,660.6300000,672.3000000,4848866125
MICEX,60,20090227,100000,670.9100000,674.1100000,665.4000000,668.5800000,3534108862
MICEX,60,20090227,110000,668.5500000,668.5500000,656.9800000,660.0500000,3919408618
MICEX,60,20090227,120000,660.1200000,674.1000000,658.5200000,674.0200000,3513324757
MICEX,60,20090227,130000,674.1200000,675.2200000,669.8100000,671.5400000,2515724740
MICEX,60,20090227,140000,671.5400000,672.2600000,665.7200000,666.3300000,1551144115
MICEX,60,20090227,150000,666.3300000,666.3300000,659.1500000,661.1700000,3097481696
MICEX,60,20090227,160000,661.1000000,662.3800000,650.3400000,653.8800000,3498372691
MICEX,60,20090227,170000,653.8500000,660.9300000,653.7000000,660.1400000,2218209862
MICEX,60,20090227,180000,660.0400000,666.6500000,659.9600000,666.0500000,2980111823
MICEX,60,20090302,100000,658.9200000,658.9200000,647.3500000,650.7300000,1661392673
MICEX,60,20090302,110000,650.7800000,654.8600000,649.5200000,650.6700000,2170326912
MICEX,60,20090302,120000,650.6700000,653.3300000,646.8500000,653.2400000,2136670436
MICEX,60,20090302,130000,653.1500000,653.3200000,647.1100000,647.7700000,1258295166
MICEX,60,20090302,140000,647.7800000,650.5300000,643.6500000,645.8300000,1566329482
MICEX,60,20090302,150000,645.8400000,650.8800000,645.3400000,649.9100000,1256221818
MICEX,60,20090302,160000,649.8900000,656.9300000,649.4000000,652.9900000,2465886083
MICEX,60,20090302,170000,652.9900000,654.3300000,648.6900000,651.4600000,2559463657
