<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20080111,160000,1913.3100000,1915.0500000,1911.5100000,1914.2400000,0
MICEX,60,20080111,170000,1914.2400000,1918.7900000,1914.1500000,1914.4800000,0
MICEX,60,20080114,100000,1910.9400000,1910.9400000,1902.2000000,1904.7200000,0
MICEX,60,20080114,110000,1904.7100000,1922.6700000,1903.4300000,1922.5800000,0
MICEX,60,20080114,120000,1922.4800000,1922.9200000,1917.1400000,1918.8500000,0
MICEX,60,20080114,130000,1918.8600000,1928.0500000,1918.8300000,1927.7600000,0
MICEX,60,20080114,140000,1927.7600000,1929.1600000,1924.5700000,1926.0600000,0
MICEX,60,20080114,150000,1926.0500000,1928.9200000,1923.0100000,1928.7800000,0
MICEX,60,20080114,160000,1928.7500000,1931.0500000,1926.1700000,1927.8800000,0
MICEX,60,20080114,170000,1927.9800000,1931.5200000,1927.2300000,1931.1400000,0
MICEX,60,20080115,100000,1931.5400000,1936.9100000,1927.0600000,1936.8500000,0
MICEX,60,20080115,110000,1936.8900000,1942.3600000,1934.8900000,1937.3700000,0
MICEX,60,20080115,120000,1937.3700000,1937.5900000,1933.8000000,1936.8700000,0
MICEX,60,20080115,130000,1936.8700000,1937.5500000,1923.2100000,1924.4000000,0
MICEX,60,20080115,140000,1924.4000000,1934.7000000,1923.7200000,1933.3700000,0
MICEX,60,20080115,150000,1933.3800000,1934.2800000,1927.1500000,1929.5400000,0
MICEX,60,20080115,160000,1929.3400000,1930.3100000,1916.9000000,1916.9800000,0
MICEX,60,20080115,170000,1916.9600000,1921.4200000,1913.9300000,1921.3800000,0
MICEX,60,20080116,100000,1915.5300000,1915.5300000,1884.6400000,1884.6500000,0
MICEX,60,20080116,110000,1884.4800000,1884.4800000,1872.5700000,1875.7100000,0
MICEX,60,20080116,120000,1875.6700000,1877.0900000,1859.0200000,1862.8800000,0
MICEX,60,20080116,130000,1863.2300000,1865.4400000,1849.4500000,1849.7300000,0
MICEX,60,20080116,140000,1849.6600000,1849.7200000,1821.2000000,1830.0500000,0
MICEX,60,20080116,150000,1830.2000000,1838.1100000,1821.8400000,1830.9500000,0
MICEX,60,20080116,160000,1830.9400000,1831.6400000,1818.3800000,1822.4200000,0
MICEX,60,20080116,170000,1822.4200000,1842.1100000,1822.3600000,1839.0400000,0
MICEX,60,20080117,100000,1841.2700000,1847.3600000,1831.6100000,1846.7100000,0
MICEX,60,20080117,110000,1846.7400000,1847.5900000,1809.0700000,1809.0700000,0
MICEX,60,20080117,120000,1809.1300000,1811.0500000,1794.2200000,1805.8000000,0
MICEX,60,20080117,130000,1805.8000000,1817.4000000,1803.2400000,1807.7700000,0
MICEX,60,20080117,140000,1807.9900000,1810.7900000,1796.1000000,1798.2600000,0
MICEX,60,20080117,150000,1798.2500000,1798.7900000,1779.3400000,1787.2200000,0
MICEX,60,20080117,160000,1787.1600000,1805.4700000,1783.7900000,1803.7000000,0
MICEX,60,20080117,170000,1803.7300000,1817.5100000,1803.6000000,1805.4200000,0
MICEX,60,20080118,100000,1795.8500000,1803.0600000,1780.9300000,1802.7100000,0
MICEX,60,20080118,110000,1802.7200000,1803.0500000,1787.5200000,1790.5900000,0
MICEX,60,20080118,120000,1790.5900000,1790.7100000,1768.2300000,1774.3900000,0
MICEX,60,20080118,130000,1774.3800000,1792.6900000,1773.4000000,1786.1800000,0
MICEX,60,20080118,140000,1786.1400000,1799.9500000,1785.6900000,1796.9500000,0
MICEX,60,20080118,150000,1796.9300000,1799.2700000,1788.9300000,1798.6900000,0
MICEX,60,20080118,160000,1798.6600000,1802.9100000,1791.9300000,1796.3600000,0
MICEX,60,20080118,170000,1796.3600000,1796.8400000,1786.4500000,1788.3400000,0
MICEX,60,20080121,100000,1764.2800000,1764.2800000,1736.0000000,1742.5200000,0
MICEX,60,20080121,110000,1742.5200000,1743.6500000,1714.0900000,1724.8000000,0
MICEX,60,20080121,120000,1724.7900000,1733.8400000,1719.3700000,1729.0200000,0
MICEX,60,20080121,130000,1729.0200000,1730.4000000,1701.7500000,1703.7600000,0
MICEX,60,20080121,140000,1703.7800000,1706.3400000,1671.8000000,1671.8000000,0
MICEX,60,20080121,150000,1671.6600000,1686.1000000,1645.4500000,1683.0100000,0
MICEX,60,20080121,160000,1683.1400000,1692.2000000,1674.9000000,1682.2900000,0
MICEX,60,20080121,170000,1682.2900000,1683.2100000,1654.5000000,1654.8300000,0
MICEX,60,20080122,100000,1589.5800000,1589.5800000,1509.7000000,1562.6800000,0
MICEX,60,20080122,110000,1562.7200000,1621.5900000,1554.6100000,1620.1500000,0
MICEX,60,20080122,120000,1620.7200000,1645.3400000,1601.1200000,1645.3000000,0
MICEX,60,20080122,130000,1645.3500000,1648.3000000,1628.4700000,1645.9000000,0
MICEX,60,20080122,140000,1645.9000000,1664.0800000,1643.7700000,1646.6500000,0
MICEX,60,20080122,150000,1646.6100000,1646.6700000,1614.2100000,1620.4800000,0
MICEX,60,20080122,160000,1620.5400000,1715.3800000,1614.3700000,1639.1300000,0
MICEX,60,20080122,170000,1639.1200000,1639.9500000,1612.3000000,1636.7900000,0
MICEX,60,20080123,100000,1668.8200000,1692.6200000,1662.5000000,1692.6200000,0
MICEX,60,20080123,110000,1692.6200000,1693.8400000,1669.8400000,1670.2700000,0
MICEX,60,20080123,120000,1669.6500000,1670.0900000,1634.5700000,1645.1200000,0
MICEX,60,20080123,130000,1644.9600000,1647.7500000,1621.2600000,1626.5800000,0
MICEX,60,20080123,140000,1626.5800000,1627.7300000,1595.1000000,1604.9100000,0
MICEX,60,20080123,150000,1604.9000000,1621.9100000,1593.5100000,1597.1200000,0
MICEX,60,20080123,160000,1597.2400000,1604.6400000,1563.3500000,1572.8200000,0
MICEX,60,20080123,170000,1572.7400000,1585.7800000,1568.7400000,1570.9000000,0
MICEX,60,20080124,100000,1628.2700000,1653.9600000,1625.6700000,1634.3200000,0
MICEX,60,20080124,110000,1634.3900000,1639.5400000,1623.0900000,1637.0300000,0
MICEX,60,20080124,120000,1637.0400000,1652.2000000,1636.9200000,1638.9300000,0
MICEX,60,20080124,130000,1638.9300000,1650.0300000,1636.9300000,1649.8600000,0
MICEX,60,20080124,140000,1650.1700000,1663.6000000,1650.1700000,1655.9900000,0
MICEX,60,20080124,150000,1656.5200000,1660.6000000,1646.5600000,1646.6200000,0
MICEX,60,20080124,160000,1646.6700000,1652.5300000,1636.2600000,1650.1000000,0
MICEX,60,20080124,170000,1650.1300000,1662.3600000,1647.4700000,1661.9900000,0
MICEX,60,20080125,100000,1683.5500000,1692.6900000,1680.7600000,1687.3000000,0
MICEX,60,20080125,110000,1687.3700000,1703.3800000,1687.3300000,1699.4100000,0
MICEX,60,20080125,120000,1699.4100000,1700.1000000,1674.1200000,1683.8900000,0
MICEX,60,20080125,130000,1683.8900000,1692.4300000,1680.2200000,1686.1500000,0
MICEX,60,20080125,140000,1686.1900000,1699.3600000,1686.1800000,1696.6400000,0
MICEX,60,20080125,150000,1696.6400000,1697.5200000,1682.1700000,1685.6600000,0
MICEX,60,20080125,160000,1685.4400000,1701.8000000,1681.9200000,1701.5700000,0
MICEX,60,20080125,170000,1701.5700000,1711.5300000,1700.6100000,1705.2000000,0
MICEX,60,20080128,100000,1692.3400000,1692.3400000,1636.7100000,1643.8800000,0
MICEX,60,20080128,110000,1643.8200000,1662.9000000,1643.3500000,1659.1300000,0
MICEX,60,20080128,120000,1659.2600000,1661.7400000,1641.3500000,1646.7200000,0
MICEX,60,20080128,130000,1646.7600000,1647.8500000,1627.9000000,1635.2400000,0
MICEX,60,20080128,140000,1635.2600000,1643.6100000,1631.4500000,1641.9300000,0
MICEX,60,20080128,150000,1642.0500000,1645.7700000,1637.8400000,1642.6900000,0
MICEX,60,20080128,160000,1642.6900000,1652.7900000,1641.0400000,1646.1600000,0
MICEX,60,20080128,170000,1646.1600000,1649.8000000,1634.8500000,1635.3300000,0
MICEX,60,20080129,100000,1655.2100000,1667.0200000,1655.2100000,1663.6500000,0
MICEX,60,20080129,110000,1663.6500000,1664.1000000,1654.6500000,1662.0100000,0
MICEX,60,20080129,120000,1662.0400000,1668.4900000,1662.0400000,1666.2000000,0
MICEX,60,20080129,130000,1666.1800000,1669.0000000,1661.5100000,1668.8900000,0
MICEX,60,20080129,140000,1668.9400000,1671.9900000,1664.1200000,1664.9300000,0
MICEX,60,20080129,150000,1664.8600000,1666.9700000,1660.7700000,1661.1900000,0
MICEX,60,20080129,160000,1661.1100000,1668.5500000,1659.6500000,1667.5400000,0
MICEX,60,20080129,170000,1667.5300000,1679.7800000,1667.2500000,1678.4200000,0
MICEX,60,20080130,100000,1669.6200000,1669.6200000,1660.6100000,1667.0500000,0
MICEX,60,20080130,110000,1667.0700000,1667.7100000,1661.2600000,1664.6600000,0
MICEX,60,20080130,120000,1664.5200000,1667.3100000,1658.6900000,1663.0300000,0
MICEX,60,20080130,130000,1662.9900000,1664.1600000,1661.0500000,1662.6200000,0
MICEX,60,20080130,140000,1662.5100000,1666.2700000,1662.1000000,1663.0500000,0
MICEX,60,20080130,150000,1663.0500000,1663.0500000,1656.4800000,1657.8100000,0
MICEX,60,20080130,160000,1657.8100000,1665.5000000,1640.2800000,1641.3200000,0
MICEX,60,20080130,170000,1641.1700000,1648.0400000,1637.9600000,1642.6300000,0
MICEX,60,20080131,100000,1636.5300000,1645.5900000,1632.7900000,1636.3600000,0
MICEX,60,20080131,110000,1636.3500000,1647.5100000,1627.8900000,1627.9400000,0
MICEX,60,20080131,120000,1627.9800000,1628.5400000,1594.8400000,1605.4300000,0
MICEX,60,20080131,130000,1605.4000000,1612.2300000,1598.1500000,1602.3600000,0
MICEX,60,20080131,140000,1602.3600000,1602.3800000,1593.2600000,1601.2100000,0
MICEX,60,20080131,150000,1601.2100000,1601.2300000,1595.5900000,1599.0700000,0
MICEX,60,20080131,160000,1599.1800000,1602.1000000,1574.5200000,1577.4900000,0
MICEX,60,20080131,170000,1577.4800000,1577.7800000,1560.6100000,1574.3300000,0
MICEX,60,20080201,100000,1581.5500000,1623.1000000,1581.5500000,1622.1000000,0
MICEX,60,20080201,110000,1622.1900000,1633.6900000,1620.9200000,1626.0100000,0
MICEX,60,20080201,120000,1625.9000000,1640.5200000,1623.8100000,1640.4100000,0
MICEX,60,20080201,130000,1640.5000000,1642.1600000,1635.5300000,1640.2200000,0
MICEX,60,20080201,140000,1640.2700000,1650.3000000,1636.3800000,1645.7300000,0
MICEX,60,20080201,150000,1645.8900000,1663.2400000,1645.7800000,1657.6800000,0
MICEX,60,20080201,160000,1657.9000000,1660.7100000,1629.9100000,1634.5900000,0
MICEX,60,20080201,170000,1634.5600000,1640.6100000,1622.7200000,1640.4900000,0
MICEX,60,20080204,100000,1648.3700000,1691.5900000,1648.3700000,1687.0500000,0
MICEX,60,20080204,110000,1687.1000000,1687.1000000,1668.2700000,1669.6600000,0
MICEX,60,20080204,120000,1669.6600000,1681.4300000,1665.0300000,1679.3000000,0
MICEX,60,20080204,130000,1679.4100000,1682.9100000,1674.9300000,1674.9900000,0
MICEX,60,20080204,140000,1675.0200000,1682.4700000,1672.6600000,1678.9000000,0
MICEX,60,20080204,150000,1678.9000000,1679.7100000,1671.0100000,1675.3200000,0
MICEX,60,20080204,160000,1675.8000000,1682.3700000,1670.7800000,1679.1900000,0
MICEX,60,20080204,170000,1678.1900000,1682.7000000,1676.5900000,1677.7800000,0
MICEX,60,20080205,100000,1676.5800000,1700.2000000,1672.1600000,1700.2000000,0
MICEX,60,20080205,110000,1700.3300000,1710.4800000,1691.7900000,1703.3400000,0
MICEX,60,20080205,120000,1703.3200000,1706.0700000,1692.5800000,1697.7000000,0
MICEX,60,20080205,130000,1697.6900000,1707.0800000,1697.0300000,1703.5200000,0
MICEX,60,20080205,140000,1703.5300000,1703.8400000,1687.9100000,1692.4100000,0
MICEX,60,20080205,150000,1692.4200000,1692.5800000,1665.3600000,1669.9900000,0
MICEX,60,20080205,160000,1670.1500000,1676.5800000,1639.9000000,1639.9000000,0
MICEX,60,20080205,170000,1639.4000000,1643.3100000,1625.5300000,1632.3700000,0
MICEX,60,20080206,100000,1602.8900000,1602.8900000,1572.7800000,1587.3700000,0
MICEX,60,20080206,110000,1587.1400000,1607.4400000,1584.6500000,1598.8300000,0
MICEX,60,20080206,120000,1598.9400000,1608.3100000,1588.0000000,1591.3100000,0
MICEX,60,20080206,130000,1591.3700000,1608.4500000,1591.0000000,1604.2600000,0
MICEX,60,20080206,140000,1604.1600000,1624.3100000,1601.7400000,1618.4500000,0
MICEX,60,20080206,150000,1618.4500000,1622.6800000,1609.6400000,1621.3800000,0
MICEX,60,20080206,160000,1621.4200000,1632.5400000,1611.3200000,1632.0800000,0
MICEX,60,20080206,170000,1632.1800000,1639.5000000,1629.2200000,1631.1000000,0
MICEX,60,20080207,100000,1630.1400000,1631.4700000,1609.1100000,1614.4600000,0
MICEX,60,20080207,110000,1614.5300000,1633.7400000,1612.6100000,1620.6500000,0
MICEX,60,20080207,120000,1620.6700000,1624.5800000,1610.2300000,1618.8500000,0
MICEX,60,20080207,130000,1618.8500000,1620.1900000,1599.9200000,1599.9200000,0
MICEX,60,20080207,140000,1599.9300000,1603.5100000,1590.6300000,1602.5500000,0
MICEX,60,20080207,150000,1602.6100000,1604.1100000,1561.2400000,1565.5400000,0
MICEX,60,20080207,160000,1565.6600000,1572.2800000,1549.6200000,1566.4900000,0
MICEX,60,20080207,170000,1566.4700000,1592.3600000,1566.1400000,1581.9600000,0
MICEX,60,20080208,100000,1591.3200000,1603.2200000,1589.2200000,1598.7000000,0
MICEX,60,20080208,110000,1598.6300000,1608.9800000,1595.8200000,1608.5500000,0
MICEX,60,20080208,120000,1608.5300000,1610.3800000,1587.5500000,1588.5000000,0
MICEX,60,20080208,130000,1588.5400000,1593.4100000,1580.3700000,1584.1700000,0
MICEX,60,20080208,140000,1584.1700000,1584.9200000,1556.3700000,1566.6300000,0
MICEX,60,20080208,150000,1566.6200000,1576.5100000,1558.1400000,1568.6100000,0
MICEX,60,20080208,160000,1568.6000000,1572.7500000,1553.4900000,1564.1800000,0
MICEX,60,20080208,170000,1563.9500000,1575.0300000,1558.7500000,1568.8800000,0
MICEX,60,20080211,100000,1569.4000000,1579.0300000,1561.2200000,1564.6200000,0
MICEX,60,20080211,110000,1564.6300000,1584.0700000,1563.0000000,1582.1100000,0
MICEX,60,20080211,120000,1582.1100000,1593.1800000,1582.1100000,1590.3800000,0
MICEX,60,20080211,130000,1590.4900000,1602.2400000,1590.4900000,1599.5200000,0
MICEX,60,20080211,140000,1599.5200000,1600.8800000,1589.9700000,1598.4000000,0
MICEX,60,20080211,150000,1598.5400000,1614.5200000,1596.2900000,1614.2000000,0
MICEX,60,20080211,160000,1614.3100000,1617.5100000,1606.6700000,1609.3400000,0
MICEX,60,20080211,170000,1609.2500000,1613.7300000,1604.7100000,1605.1000000,0
MICEX,60,20080212,100000,1618.6100000,1641.6500000,1618.6100000,1641.1800000,0
MICEX,60,20080212,110000,1641.1100000,1647.0900000,1632.6000000,1645.2600000,0
MICEX,60,20080212,120000,1644.5400000,1653.1000000,1643.5300000,1647.9800000,0
MICEX,60,20080212,130000,1648.0100000,1658.0400000,1647.8800000,1649.5500000,0
MICEX,60,20080212,140000,1649.4900000,1655.3000000,1648.5800000,1652.0700000,0
MICEX,60,20080212,150000,1652.0700000,1658.1300000,1638.8000000,1642.8100000,0
MICEX,60,20080212,160000,1642.6500000,1666.3000000,1639.0900000,1660.3400000,0
MICEX,60,20080212,170000,1660.3700000,1666.2900000,1658.4600000,1665.4700000,0
MICEX,60,20080213,100000,1665.3300000,1665.3300000,1645.3700000,1649.8000000,0
MICEX,60,20080213,110000,1649.8000000,1651.4900000,1635.9000000,1642.3400000,0
MICEX,60,20080213,120000,1642.3700000,1677.1000000,1640.4200000,1670.2600000,0
MICEX,60,20080213,130000,1670.4200000,1673.5600000,1663.7100000,1667.6100000,0
MICEX,60,20080213,140000,1667.6200000,1667.6200000,1657.5000000,1664.4600000,0
MICEX,60,20080213,150000,1664.4600000,1669.2100000,1655.9000000,1658.4700000,0
MICEX,60,20080213,160000,1658.4700000,1687.9500000,1656.9500000,1684.0500000,0
MICEX,60,20080213,170000,1684.0700000,1695.9300000,1681.9100000,1688.3000000,0
MICEX,60,20080214,100000,1694.4200000,1720.0500000,1694.4200000,1710.4900000,0
MICEX,60,20080214,110000,1710.3800000,1715.9400000,1704.9600000,1715.1200000,0
MICEX,60,20080214,120000,1714.9500000,1714.9500000,1697.8300000,1697.8300000,0
MICEX,60,20080214,130000,1697.8200000,1699.5400000,1684.6900000,1693.8700000,0
MICEX,60,20080214,140000,1693.8700000,1697.4000000,1692.1200000,1694.3100000,0
MICEX,60,20080214,150000,1694.3100000,1702.0200000,1689.7500000,1694.0800000,0
MICEX,60,20080214,160000,1694.0900000,1701.3700000,1685.8500000,1700.1200000,0
MICEX,60,20080214,170000,1700.1600000,1707.8900000,1687.7400000,1687.9000000,0
MICEX,60,20080215,100000,1684.2600000,1693.5300000,1677.2300000,1689.1000000,0
MICEX,60,20080215,110000,1689.1100000,1691.2400000,1680.8900000,1684.0000000,0
MICEX,60,20080215,120000,1684.0700000,1690.1500000,1674.9900000,1675.2800000,0
MICEX,60,20080215,130000,1675.1300000,1675.7300000,1664.9200000,1666.9700000,0
MICEX,60,20080215,140000,1667.0300000,1672.5400000,1666.7700000,1668.3100000,0
MICEX,60,20080215,150000,1668.0600000,1668.1300000,1654.5700000,1656.1200000,0
MICEX,60,20080215,160000,1656.1300000,1662.4700000,1646.7000000,1655.6200000,0
MICEX,60,20080215,170000,1655.7200000,1659.9300000,1652.5500000,1655.3100000,0
MICEX,60,20080218,100000,1662.8900000,1679.6500000,1662.8900000,1675.1300000,0
MICEX,60,20080218,110000,1675.1300000,1679.1100000,1669.9400000,1669.9400000,0
MICEX,60,20080218,120000,1670.0000000,1690.2100000,1669.3900000,1689.5900000,0
MICEX,60,20080218,130000,1689.6200000,1696.2400000,1687.5500000,1693.4300000,0
MICEX,60,20080218,140000,1693.4600000,1693.7600000,1687.4200000,1687.4200000,0
MICEX,60,20080218,150000,1687.4200000,1693.4900000,1687.2900000,1690.2400000,0
MICEX,60,20080218,160000,1690.2400000,1692.8600000,1684.5000000,1690.0700000,0
MICEX,60,20080218,170000,1690.1700000,1692.7100000,1686.4500000,1692.3800000,0
MICEX,60,20080219,100000,1699.2200000,1705.5900000,1695.7800000,1697.1500000,0
MICEX,60,20080219,110000,1697.1500000,1697.1500000,1675.6600000,1679.2900000,0
MICEX,60,20080219,120000,1679.2900000,1679.3800000,1668.4100000,1674.1800000,0
MICEX,60,20080219,130000,1674.0800000,1680.8500000,1672.3200000,1677.8200000,0
MICEX,60,20080219,140000,1677.8200000,1688.7100000,1676.7200000,1687.9200000,0
MICEX,60,20080219,150000,1687.9700000,1698.6300000,1685.8600000,1697.2200000,0
MICEX,60,20080219,160000,1697.1900000,1703.2600000,1692.8800000,1696.4700000,0
MICEX,60,20080219,170000,1696.4700000,1707.0700000,1695.9200000,1706.4700000,0
MICEX,60,20080220,100000,1694.5100000,1694.5100000,1682.3700000,1682.3700000,0
MICEX,60,20080220,110000,1682.3700000,1694.5800000,1681.5000000,1692.0200000,0
MICEX,60,20080220,120000,1692.0000000,1699.2500000,1691.6600000,1699.2500000,0
MICEX,60,20080220,130000,1699.2400000,1699.8200000,1689.1200000,1689.4500000,0
MICEX,60,20080220,140000,1689.4900000,1689.6000000,1679.3800000,1681.8900000,0
MICEX,60,20080220,150000,1681.9200000,1684.9900000,1674.4100000,1681.9500000,0
MICEX,60,20080220,160000,1682.1200000,1689.2900000,1672.2700000,1674.9400000,0
MICEX,60,20080220,170000,1674.9500000,1683.6000000,1670.5200000,1683.4300000,0
MICEX,60,20080221,100000,1684.6400000,1718.4600000,1684.6400000,1716.3200000,0
MICEX,60,20080221,110000,1716.2300000,1718.0800000,1710.1900000,1714.6900000,0
MICEX,60,20080221,120000,1714.7200000,1726.2200000,1712.8000000,1725.8200000,0
MICEX,60,20080221,130000,1725.8400000,1727.0800000,1719.4700000,1719.4700000,0
MICEX,60,20080221,140000,1719.4800000,1732.0500000,1719.3600000,1731.3700000,0
MICEX,60,20080221,150000,1731.4000000,1731.9100000,1723.0900000,1726.5000000,0
MICEX,60,20080221,160000,1726.5000000,1729.3400000,1722.8300000,1727.3400000,0
MICEX,60,20080221,170000,1727.3500000,1727.4000000,1719.7000000,1723.0200000,0
MICEX,60,20080222,100000,1710.0200000,1710.0200000,1697.3700000,1703.5600000,0
MICEX,60,20080222,110000,1703.5600000,1714.3700000,1700.7300000,1713.0100000,0
MICEX,60,20080222,120000,1713.1200000,1728.7400000,1712.7600000,1725.6100000,0
MICEX,60,20080222,130000,1725.6200000,1725.6200000,1715.7100000,1717.3600000,0
MICEX,60,20080222,140000,1717.3600000,1720.0400000,1710.5500000,1712.1200000,0
MICEX,60,20080222,150000,1712.2700000,1716.3100000,1709.4500000,1714.0000000,0
MICEX,60,20080222,160000,1714.3300000,1721.9700000,1714.3300000,1720.5700000,0
MICEX,60,20080222,170000,1720.7000000,1723.2700000,1719.4700000,1721.1100000,0
MICEX,60,20080226,100000,1741.7700000,1743.0400000,1736.4800000,1742.8500000,0
MICEX,60,20080226,110000,1742.8200000,1746.9400000,1739.5300000,1741.3300000,0
MICEX,60,20080226,120000,1741.2700000,1744.8700000,1735.5800000,1736.4300000,0
MICEX,60,20080226,130000,1736.3800000,1737.2000000,1732.8300000,1735.5700000,0
MICEX,60,20080226,140000,1735.5700000,1735.5900000,1727.6000000,1729.3100000,0
MICEX,60,20080226,150000,1729.3600000,1731.0600000,1725.3800000,1726.8200000,0
MICEX,60,20080226,160000,1726.8300000,1731.4500000,1718.6000000,1724.4300000,0
MICEX,60,20080226,170000,1724.3800000,1726.6300000,1720.7100000,1726.0300000,0
MICEX,60,20080227,100000,1738.2600000,1744.9700000,1735.6200000,1735.6200000,0
MICEX,60,20080227,110000,1735.4800000,1739.0300000,1715.3600000,1717.0300000,0
MICEX,60,20080227,120000,1717.0200000,1721.3400000,1713.1200000,1718.9400000,0
MICEX,60,20080227,130000,1718.9100000,1719.5100000,1715.5300000,1719.4600000,0
MICEX,60,20080227,140000,1719.5400000,1728.4900000,1719.5100000,1726.1900000,0
MICEX,60,20080227,150000,1726.1900000,1726.2500000,1718.1200000,1719.4500000,0
MICEX,60,20080227,160000,1719.4000000,1720.5100000,1706.4000000,1708.7200000,0
MICEX,60,20080227,170000,1708.8300000,1711.1300000,1704.4600000,1710.7300000,0
MICEX,60,20080228,100000,1710.6700000,1712.1800000,1697.5800000,1699.8200000,0
MICEX,60,20080228,110000,1699.7800000,1704.6200000,1694.0300000,1698.9500000,0
MICEX,60,20080228,120000,1698.9700000,1700.9200000,1696.5900000,1698.9200000,0
MICEX,60,20080228,130000,1698.8200000,1699.5900000,1690.7000000,1692.4500000,0
MICEX,60,20080228,140000,1692.3700000,1698.2500000,1690.4700000,1697.1100000,0
MICEX,60,20080228,150000,1697.1100000,1697.9400000,1694.4200000,1694.7500000,0
MICEX,60,20080228,160000,1694.7300000,1695.1300000,1687.1700000,1688.5300000,0
MICEX,60,20080228,170000,1688.5300000,1692.6700000,1687.8700000,1689.5000000,0
MICEX,60,20080229,100000,1687.6900000,1691.9800000,1681.9000000,1687.0900000,0
MICEX,60,20080229,110000,1687.0800000,1705.3800000,1686.6800000,1705.2500000,0
MICEX,60,20080229,120000,1705.3200000,1707.5400000,1700.6000000,1700.9400000,0
MICEX,60,20080229,130000,1700.8900000,1703.0600000,1668.5100000,1672.4300000,0
MICEX,60,20080229,140000,1672.4700000,1673.6900000,1654.6500000,1662.1900000,0
MICEX,60,20080229,150000,1662.2700000,1668.4200000,1659.7300000,1659.7700000,0
MICEX,60,20080229,160000,1659.7200000,1672.3200000,1659.1100000,1671.2600000,1688786549
MICEX,60,20080229,170000,1671.2600000,1671.6800000,1659.8600000,1660.4200000,5566312120
MICEX,60,20080303,100000,1641.3800000,1641.3800000,1611.1400000,1623.2700000,8251983579
MICEX,60,20080303,110000,1623.2100000,1633.2600000,1622.0000000,1630.4200000,11260090520
MICEX,60,20080303,120000,1630.4400000,1638.8800000,1628.4000000,1638.3700000,7424689413
MICEX,60,20080303,130000,1638.3700000,1640.3200000,1630.9200000,1633.6400000,5469649474
MICEX,60,20080303,140000,1633.6300000,1633.6300000,1622.3800000,1628.7400000,4503056867
MICEX,60,20080303,150000,1628.7400000,1640.5700000,1627.1100000,1640.5700000,5241569354
MICEX,60,20080303,160000,1640.8500000,1653.0900000,1640.8500000,1644.7800000,8578513849
MICEX,60,20080303,170000,1644.8300000,1650.4400000,1640.7400000,1643.3100000,6052704107
MICEX,60,20080304,100000,1645.9600000,1664.7300000,1645.9600000,1657.9900000,7059340241
MICEX,60,20080304,110000,1658.2300000,1669.7200000,1657.9200000,1665.8800000,8977733444
MICEX,60,20080304,120000,1665.8800000,1672.4400000,1656.0600000,1660.0300000,9425951186
MICEX,60,20080304,130000,1660.0100000,1660.9800000,1641.4400000,1643.8800000,9882708374
MICEX,60,20080304,140000,1644.0500000,1646.3900000,1623.0500000,1630.4600000,11287118350
MICEX,60,20080304,150000,1630.4100000,1637.8700000,1627.8700000,1631.9500000,6983791892
MICEX,60,20080304,160000,1632.1600000,1636.1400000,1627.6600000,1635.9500000,5783878305
MICEX,60,20080304,170000,1635.9500000,1639.1400000,1632.3900000,1636.2000000,7439997453
MICEX,60,20080305,100000,1636.8700000,1649.4700000,1636.8200000,1646.2100000,5384148795
MICEX,60,20080305,110000,1646.2200000,1646.2200000,1626.6000000,1630.7800000,9046039569
