<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20070228,100000,1650.5300000,1650.5300000,1608.8600000,1629.9200000,0
MICEX,60,20070228,110000,1629.9800000,1648.8000000,1629.8200000,1643.6700000,0
MICEX,60,20070228,120000,1643.6500000,1655.1400000,1639.5300000,1653.6300000,0
MICEX,60,20070228,130000,1653.6600000,1660.4500000,1649.1300000,1649.1300000,0
MICEX,60,20070228,140000,1649.1300000,1652.7200000,1639.4800000,1639.4800000,0
MICEX,60,20070228,150000,1639.3600000,1639.3800000,1613.1700000,1619.0100000,0
MICEX,60,20070228,160000,1619.0900000,1630.2900000,1615.0400000,1627.5600000,0
MICEX,60,20070228,170000,1627.5700000,1646.2700000,1624.1600000,1638.4200000,0
MICEX,60,20070228,180000,1638.4200000,1656.6600000,1631.7700000,1655.1900000,0
MICEX,60,20070301,100000,1653.6800000,1653.6800000,1634.2800000,1634.2800000,0
MICEX,60,20070301,110000,1634.2700000,1658.0500000,1632.0000000,1656.5000000,0
MICEX,60,20070301,120000,1656.4900000,1672.4500000,1650.3000000,1669.2900000,0
MICEX,60,20070301,130000,1669.3600000,1673.1000000,1664.3900000,1664.6400000,0
MICEX,60,20070301,140000,1664.6400000,1664.6400000,1645.0000000,1645.1800000,0
MICEX,60,20070301,150000,1645.1400000,1646.0300000,1608.9100000,1608.9300000,0
MICEX,60,20070301,160000,1608.9100000,1609.1100000,1593.3900000,1596.8500000,0
MICEX,60,20070301,170000,1596.8600000,1597.3700000,1553.0800000,1576.0100000,0
MICEX,60,20070301,180000,1576.1800000,1594.2300000,1575.9700000,1583.3000000,0
MICEX,60,20070302,100000,1595.4800000,1607.0400000,1595.4400000,1602.1400000,0
MICEX,60,20070302,110000,1602.1300000,1608.6700000,1589.7200000,1603.6200000,0
MICEX,60,20070302,120000,1603.6200000,1603.8600000,1566.5100000,1572.7700000,0
MICEX,60,20070302,130000,1572.7800000,1602.6600000,1572.1500000,1599.2200000,0
MICEX,60,20070302,140000,1599.2100000,1599.2100000,1581.3100000,1581.9100000,0
MICEX,60,20070302,150000,1581.9900000,1591.6200000,1577.6800000,1591.6200000,0
MICEX,60,20070302,160000,1591.6300000,1592.3000000,1573.0200000,1574.4400000,0
MICEX,60,20070302,170000,1574.4700000,1583.2800000,1572.5500000,1576.5400000,0
MICEX,60,20070302,180000,1576.5500000,1591.6900000,1571.9200000,1591.4900000,0
MICEX,60,20070305,100000,1546.1000000,1546.2800000,1506.9500000,1508.3400000,0
MICEX,60,20070305,110000,1508.3500000,1508.3900000,1484.6900000,1500.9800000,0
MICEX,60,20070305,120000,1500.9000000,1507.7300000,1497.7300000,1503.3800000,0
MICEX,60,20070305,130000,1503.4000000,1503.5800000,1491.5400000,1493.9100000,0
MICEX,60,20070305,140000,1493.9300000,1500.5400000,1490.5600000,1500.4500000,0
MICEX,60,20070305,150000,1500.4600000,1501.0600000,1495.3900000,1499.9700000,0
MICEX,60,20070305,160000,1499.8600000,1515.1200000,1499.8200000,1510.2900000,0
MICEX,60,20070305,170000,1510.3000000,1518.4400000,1502.0700000,1518.4400000,0
MICEX,60,20070305,180000,1518.4400000,1539.4000000,1511.3300000,1539.2200000,0
MICEX,60,20070306,100000,1542.0000000,1569.5500000,1542.0000000,1567.4700000,0
MICEX,60,20070306,110000,1567.3500000,1567.6700000,1562.0500000,1564.6000000,0
MICEX,60,20070306,120000,1564.5400000,1564.6400000,1551.2700000,1556.7200000,0
MICEX,60,20070306,130000,1556.7300000,1561.9400000,1554.6400000,1560.4900000,0
MICEX,60,20070306,140000,1560.5200000,1567.5700000,1560.4500000,1561.9900000,0
MICEX,60,20070306,150000,1562.0000000,1565.8800000,1561.5600000,1564.6800000,0
MICEX,60,20070306,160000,1564.6700000,1565.1200000,1553.2100000,1561.8800000,0
MICEX,60,20070306,170000,1561.9000000,1571.1500000,1556.7800000,1565.8400000,0
MICEX,60,20070306,180000,1565.8400000,1565.8400000,1558.1800000,1562.0200000,0
MICEX,60,20070307,100000,1579.4700000,1583.3300000,1573.5000000,1574.1500000,0
MICEX,60,20070307,110000,1574.1700000,1574.9700000,1567.0100000,1572.1500000,0
MICEX,60,20070307,120000,1572.1400000,1572.7400000,1561.6900000,1563.9000000,0
MICEX,60,20070307,130000,1563.9000000,1563.9300000,1552.9900000,1556.7400000,0
MICEX,60,20070307,140000,1556.7700000,1560.0900000,1548.8800000,1553.8200000,0
MICEX,60,20070307,150000,1553.9000000,1558.3100000,1549.7300000,1557.9600000,0
MICEX,60,20070307,160000,1557.9600000,1559.7800000,1554.3100000,1554.3100000,0
MICEX,60,20070307,170000,1554.3400000,1563.5200000,1550.4100000,1557.3800000,0
MICEX,60,20070307,180000,1557.3600000,1570.1700000,1557.2900000,1565.3300000,0
MICEX,60,20070309,100000,1585.6200000,1599.7700000,1585.6200000,1591.6600000,0
MICEX,60,20070309,110000,1591.6500000,1594.2900000,1585.3300000,1593.0600000,0
MICEX,60,20070309,120000,1593.2000000,1600.5200000,1592.1700000,1595.7500000,0
MICEX,60,20070309,130000,1595.8000000,1600.1500000,1595.4400000,1599.5800000,0
MICEX,60,20070309,140000,1599.5400000,1599.5400000,1592.5500000,1593.5800000,0
MICEX,60,20070309,150000,1593.5700000,1597.4200000,1592.8400000,1596.5500000,0
MICEX,60,20070309,160000,1596.5300000,1617.8200000,1594.2900000,1617.3500000,0
MICEX,60,20070309,170000,1617.1700000,1625.6700000,1613.9700000,1613.9700000,0
MICEX,60,20070309,180000,1613.8700000,1613.8700000,1599.9000000,1609.6800000,0
MICEX,60,20070312,100000,1610.3200000,1619.7300000,1608.0600000,1611.3600000,0
MICEX,60,20070312,110000,1611.3100000,1620.4300000,1606.9300000,1620.3300000,0
MICEX,60,20070312,120000,1620.3900000,1635.3200000,1620.3900000,1634.5200000,0
MICEX,60,20070312,130000,1634.6300000,1634.7200000,1623.7000000,1626.8700000,0
MICEX,60,20070312,140000,1626.8700000,1631.8200000,1626.3100000,1626.8600000,0
MICEX,60,20070312,150000,1626.8500000,1627.0300000,1605.1100000,1606.5000000,0
MICEX,60,20070312,160000,1606.4200000,1615.0400000,1601.5300000,1607.4300000,0
MICEX,60,20070312,170000,1607.4900000,1611.7700000,1605.4500000,1605.5800000,0
MICEX,60,20070312,180000,1605.6100000,1609.0100000,1599.4100000,1608.9500000,0
MICEX,60,20070313,100000,1612.8000000,1620.5800000,1609.4800000,1610.3500000,0
MICEX,60,20070313,110000,1610.4600000,1618.7700000,1604.9600000,1611.7000000,0
MICEX,60,20070313,120000,1611.7100000,1630.4100000,1610.7600000,1628.6300000,0
MICEX,60,20070313,130000,1628.6300000,1630.7700000,1625.0500000,1628.3400000,0
MICEX,60,20070313,140000,1628.3400000,1628.3400000,1606.6500000,1609.8700000,0
MICEX,60,20070313,150000,1609.8600000,1611.8600000,1598.2900000,1602.5500000,0
MICEX,60,20070313,160000,1602.5600000,1610.6000000,1596.3900000,1608.4100000,0
MICEX,60,20070313,170000,1608.4300000,1614.5900000,1605.1700000,1612.1800000,0
MICEX,60,20070313,180000,1612.1800000,1615.5700000,1612.1800000,1614.5000000,0
MICEX,60,20070314,100000,1568.7500000,1568.7500000,1528.6100000,1544.8000000,0
MICEX,60,20070314,110000,1544.8300000,1553.3000000,1542.2300000,1550.5700000,0
MICEX,60,20070314,120000,1550.5700000,1560.0600000,1549.9900000,1551.0800000,0
MICEX,60,20070314,130000,1551.0800000,1552.0100000,1544.6800000,1549.5300000,0
MICEX,60,20070314,140000,1549.5300000,1552.3900000,1542.0200000,1543.5500000,0
MICEX,60,20070314,150000,1543.5500000,1550.4800000,1538.2300000,1548.3800000,0
MICEX,60,20070314,160000,1548.3400000,1565.5900000,1547.3900000,1555.2300000,0
MICEX,60,20070314,170000,1555.2200000,1562.0200000,1546.6800000,1561.2500000,0
MICEX,60,20070314,180000,1561.2400000,1572.0100000,1558.6000000,1569.7100000,0
MICEX,60,20070315,100000,1575.0600000,1598.9500000,1575.0600000,1598.2400000,0
MICEX,60,20070315,110000,1598.1400000,1604.8700000,1597.4000000,1599.3700000,0
MICEX,60,20070315,120000,1599.3400000,1600.6100000,1592.8200000,1599.3800000,0
MICEX,60,20070315,130000,1599.4200000,1604.4400000,1599.2600000,1603.0900000,0
MICEX,60,20070315,140000,1603.1000000,1605.7900000,1600.6600000,1604.2300000,0
MICEX,60,20070315,150000,1604.2200000,1606.0400000,1587.8400000,1589.0000000,0
MICEX,60,20070315,160000,1589.0100000,1592.4200000,1576.8700000,1592.4200000,0
MICEX,60,20070315,170000,1592.5200000,1603.9600000,1589.7500000,1603.9400000,0
MICEX,60,20070315,180000,1603.9500000,1609.8100000,1602.6500000,1602.9700000,0
MICEX,60,20070316,100000,1603.1800000,1607.9900000,1598.9400000,1607.5400000,0
MICEX,60,20070316,110000,1607.5700000,1613.3300000,1603.6200000,1613.3300000,0
MICEX,60,20070316,120000,1613.5500000,1615.1400000,1607.7400000,1609.4900000,0
MICEX,60,20070316,130000,1609.4900000,1611.6400000,1609.3800000,1610.9300000,0
MICEX,60,20070316,140000,1610.9300000,1611.0200000,1604.7200000,1605.6600000,0
MICEX,60,20070316,150000,1605.6600000,1612.5100000,1601.0200000,1604.3600000,0
MICEX,60,20070316,160000,1604.3900000,1620.3600000,1604.0400000,1615.6500000,0
MICEX,60,20070316,170000,1615.6500000,1622.4900000,1611.6500000,1612.9100000,0
MICEX,60,20070316,180000,1612.8900000,1614.0700000,1605.7000000,1609.7200000,0
MICEX,60,20070319,100000,1613.1000000,1630.7300000,1613.1000000,1629.6100000,0
MICEX,60,20070319,110000,1629.6100000,1631.1400000,1626.3900000,1628.3600000,0
MICEX,60,20070319,120000,1628.3600000,1633.9000000,1627.9700000,1629.0200000,0
MICEX,60,20070319,130000,1628.9800000,1629.4700000,1621.3600000,1621.6000000,0
MICEX,60,20070319,140000,1621.6100000,1627.8500000,1621.6100000,1625.5900000,0
MICEX,60,20070319,150000,1625.5000000,1626.6800000,1621.5500000,1626.1300000,0
MICEX,60,20070319,160000,1626.1200000,1631.4400000,1625.4300000,1627.5200000,0
MICEX,60,20070319,170000,1627.5300000,1637.4800000,1627.0500000,1637.4800000,0
MICEX,60,20070319,180000,1637.4600000,1647.7700000,1636.8800000,1647.6300000,0
MICEX,60,20070320,100000,1649.6600000,1657.0700000,1648.8700000,1651.9700000,0
MICEX,60,20070320,110000,1651.9900000,1652.2000000,1638.3200000,1640.8300000,0
MICEX,60,20070320,120000,1640.8200000,1643.0900000,1633.5500000,1634.2600000,0
MICEX,60,20070320,130000,1634.2400000,1634.2600000,1626.8500000,1627.4000000,0
MICEX,60,20070320,140000,1627.4000000,1627.4000000,1617.2400000,1623.2500000,0
MICEX,60,20070320,150000,1623.2300000,1635.4300000,1622.9300000,1630.3800000,0
MICEX,60,20070320,160000,1630.2400000,1635.1900000,1626.2400000,1630.5500000,0
MICEX,60,20070320,170000,1630.5100000,1633.0500000,1627.8300000,1629.1800000,0
MICEX,60,20070320,180000,1629.1800000,1632.7700000,1628.1800000,1629.6400000,0
MICEX,60,20070321,100000,1632.8400000,1635.2500000,1630.4800000,1634.3800000,0
MICEX,60,20070321,110000,1634.3800000,1640.7100000,1633.8200000,1636.2000000,0
MICEX,60,20070321,120000,1636.2000000,1638.0500000,1633.9900000,1635.1300000,0
MICEX,60,20070321,130000,1635.1100000,1636.5300000,1629.0900000,1636.5300000,0
MICEX,60,20070321,140000,1636.5300000,1639.1500000,1635.9800000,1638.2200000,0
MICEX,60,20070321,150000,1638.2200000,1649.7500000,1637.3500000,1649.2200000,0
MICEX,60,20070321,160000,1649.1800000,1650.4100000,1642.4400000,1643.7700000,0
MICEX,60,20070321,170000,1643.8000000,1647.1500000,1643.3100000,1646.3000000,0
MICEX,60,20070321,180000,1646.3000000,1648.8000000,1644.6900000,1646.0700000,0
MICEX,60,20070322,100000,1661.5500000,1677.2000000,1661.5500000,1674.7900000,0
MICEX,60,20070322,110000,1674.8200000,1675.1400000,1665.6600000,1674.3500000,0
MICEX,60,20070322,120000,1674.3500000,1674.4400000,1666.2200000,1666.5500000,0
MICEX,60,20070322,130000,1666.5500000,1673.0700000,1665.4600000,1672.8000000,0
MICEX,60,20070322,140000,1672.8600000,1677.0800000,1671.8300000,1675.0100000,0
MICEX,60,20070322,150000,1675.0100000,1683.9800000,1674.9000000,1682.8400000,0
MICEX,60,20070322,160000,1682.8400000,1688.9000000,1675.4800000,1676.6200000,0
MICEX,60,20070322,170000,1676.6200000,1681.0500000,1672.4800000,1673.9100000,0
MICEX,60,20070322,180000,1673.8500000,1681.9400000,1669.5900000,1680.1700000,0
MICEX,60,20070323,100000,1679.2100000,1687.7300000,1671.6400000,1677.6500000,0
MICEX,60,20070323,110000,1677.6200000,1679.1100000,1671.8300000,1676.3800000,0
MICEX,60,20070323,120000,1676.4100000,1678.9200000,1674.5200000,1678.2200000,0
MICEX,60,20070323,130000,1678.2100000,1678.5400000,1673.9800000,1676.1400000,0
MICEX,60,20070323,140000,1676.1400000,1686.7500000,1675.3400000,1686.3700000,0
MICEX,60,20070323,150000,1686.3400000,1692.6300000,1685.1100000,1686.5900000,0
MICEX,60,20070323,160000,1686.5900000,1695.9700000,1685.4400000,1692.6600000,0
MICEX,60,20070323,170000,1692.5900000,1701.1300000,1692.5900000,1698.4800000,0
MICEX,60,20070323,180000,1698.5000000,1703.5800000,1698.5000000,1701.9000000,0
MICEX,60,20070326,100000,1703.6600000,1713.4000000,1703.6600000,1708.5500000,0
MICEX,60,20070326,110000,1708.5600000,1709.9900000,1704.5900000,1709.6800000,0
MICEX,60,20070326,120000,1709.6800000,1709.6800000,1697.7500000,1703.1600000,0
MICEX,60,20070326,130000,1703.1500000,1708.6700000,1702.6900000,1708.6700000,0
MICEX,60,20070326,140000,1708.5900000,1710.2700000,1704.4700000,1704.8800000,0
MICEX,60,20070326,150000,1704.8200000,1710.3600000,1704.4600000,1710.1400000,0
MICEX,60,20070326,160000,1710.2300000,1710.3300000,1702.8400000,1703.7400000,0
MICEX,60,20070326,170000,1703.7400000,1706.4300000,1700.4300000,1701.0200000,0
MICEX,60,20070327,100000,1694.9500000,1701.1400000,1689.1100000,1698.0500000,0
MICEX,60,20070327,110000,1698.0600000,1702.8400000,1697.3100000,1697.8600000,0
MICEX,60,20070327,120000,1697.8500000,1698.5100000,1693.0800000,1696.1100000,0
MICEX,60,20070327,130000,1696.1100000,1696.1200000,1682.8700000,1684.7700000,0
MICEX,60,20070327,140000,1684.7700000,1685.3600000,1676.0800000,1677.0300000,0
MICEX,60,20070327,150000,1676.9000000,1688.8900000,1676.8400000,1688.7300000,0
MICEX,60,20070327,160000,1688.7300000,1695.9000000,1688.2300000,1692.4100000,0
MICEX,60,20070327,170000,1692.4500000,1692.7600000,1681.0100000,1681.0600000,0
MICEX,60,20070328,100000,1680.3300000,1687.9900000,1679.5300000,1685.8400000,0
MICEX,60,20070328,110000,1685.8300000,1690.3400000,1685.6800000,1689.1200000,0
MICEX,60,20070328,120000,1689.1200000,1695.9600000,1689.0400000,1694.7000000,0
MICEX,60,20070328,130000,1694.6900000,1703.3100000,1693.6000000,1703.0100000,0
MICEX,60,20070328,140000,1703.0600000,1706.9500000,1698.9100000,1701.7900000,0
MICEX,60,20070328,150000,1701.8000000,1707.0300000,1700.6200000,1704.2000000,0
MICEX,60,20070328,160000,1704.1800000,1704.2100000,1695.4700000,1696.6600000,0
MICEX,60,20070328,170000,1696.6300000,1698.2100000,1694.0700000,1696.5800000,0
MICEX,60,20070329,100000,1696.6600000,1710.9300000,1696.6600000,1710.8600000,0
MICEX,60,20070329,110000,1710.8500000,1714.5000000,1705.7600000,1707.7500000,0
MICEX,60,20070329,120000,1707.7600000,1711.2500000,1706.5800000,1710.4500000,0
MICEX,60,20070329,130000,1710.4200000,1710.9500000,1705.7800000,1707.4000000,0
MICEX,60,20070329,140000,1707.4100000,1708.5500000,1704.9100000,1707.2000000,0
MICEX,60,20070329,150000,1707.2300000,1707.2300000,1705.3200000,1706.2500000,0
MICEX,60,20070329,160000,1706.1900000,1712.6500000,1705.6500000,1711.8700000,0
MICEX,60,20070329,170000,1711.9000000,1717.9800000,1711.8200000,1717.8100000,0
MICEX,60,20070330,100000,1724.0100000,1730.2300000,1721.0500000,1722.1800000,0
MICEX,60,20070330,110000,1722.2400000,1724.9700000,1714.6500000,1717.1100000,0
MICEX,60,20070330,120000,1717.1100000,1718.1000000,1707.5200000,1714.2100000,0
MICEX,60,20070330,130000,1714.2100000,1715.9200000,1712.1900000,1715.1900000,0
MICEX,60,20070330,140000,1715.1700000,1715.3400000,1710.3100000,1710.3900000,0
MICEX,60,20070330,150000,1710.3900000,1715.8200000,1707.4900000,1713.5400000,0
MICEX,60,20070330,160000,1713.5400000,1713.5400000,1708.0800000,1710.0300000,0
MICEX,60,20070330,170000,1710.0300000,1710.0600000,1690.5100000,1698.0800000,0
MICEX,60,20070402,100000,1695.9900000,1696.0500000,1684.4900000,1688.2900000,0
MICEX,60,20070402,110000,1688.2900000,1692.3500000,1679.8800000,1689.1400000,0
MICEX,60,20070402,120000,1689.1500000,1693.4600000,1687.1300000,1692.1300000,0
MICEX,60,20070402,130000,1692.1100000,1697.9600000,1690.8400000,1697.4900000,0
MICEX,60,20070402,140000,1697.4500000,1697.5700000,1694.2200000,1694.8600000,0
MICEX,60,20070402,150000,1694.8600000,1694.9900000,1691.0200000,1692.1800000,0
MICEX,60,20070402,160000,1692.2000000,1693.8200000,1690.0100000,1693.4500000,0
MICEX,60,20070402,170000,1693.4500000,1697.7600000,1693.4100000,1695.5200000,0
MICEX,60,20070403,100000,1698.3300000,1705.6000000,1697.9300000,1699.1900000,0
MICEX,60,20070403,110000,1699.1800000,1702.5500000,1695.1300000,1698.7300000,0
MICEX,60,20070403,120000,1698.7200000,1703.3700000,1698.7100000,1703.1400000,0
MICEX,60,20070403,130000,1703.1600000,1703.3500000,1695.3700000,1696.6000000,0
MICEX,60,20070403,140000,1696.6000000,1696.6100000,1686.9500000,1689.0300000,0
MICEX,60,20070403,150000,1689.1000000,1692.8500000,1685.8400000,1692.8500000,0
MICEX,60,20070403,160000,1692.8600000,1694.7600000,1690.6300000,1694.0900000,0
MICEX,60,20070403,170000,1694.2200000,1700.2600000,1694.2200000,1700.1600000,0
MICEX,60,20070404,100000,1704.3600000,1715.8200000,1703.5700000,1713.5100000,0
MICEX,60,20070404,110000,1713.5300000,1714.1400000,1706.6100000,1709.1500000,0
MICEX,60,20070404,120000,1709.1400000,1712.1500000,1707.3000000,1710.2400000,0
MICEX,60,20070404,130000,1710.2300000,1712.5600000,1708.8700000,1710.7900000,0
MICEX,60,20070404,140000,1710.7800000,1712.9900000,1708.3200000,1710.1000000,0
MICEX,60,20070404,150000,1710.1200000,1711.8400000,1707.8500000,1709.6500000,0
MICEX,60,20070404,160000,1709.6800000,1709.6800000,1702.5900000,1708.6000000,0
MICEX,60,20070404,170000,1708.5900000,1710.5100000,1700.0800000,1702.1700000,0
MICEX,60,20070404,180000,1702.1700000,1702.1700000,1702.1700000,1702.1700000,0
MICEX,60,20070405,100000,1704.8000000,1714.4100000,1704.8000000,1712.6000000,0
MICEX,60,20070405,110000,1712.5700000,1716.3500000,1709.8800000,1714.5000000,0
MICEX,60,20070405,120000,1714.5000000,1716.5300000,1713.1700000,1715.9000000,0
MICEX,60,20070405,130000,1715.8900000,1715.8900000,1710.6900000,1710.9900000,0
MICEX,60,20070405,140000,1711.0100000,1714.7700000,1709.7500000,1712.7300000,0
MICEX,60,20070405,150000,1712.7300000,1714.9600000,1710.4900000,1711.8500000,0
MICEX,60,20070405,160000,1711.8500000,1715.4500000,1711.8300000,1715.1200000,0
MICEX,60,20070405,170000,1715.1000000,1720.9700000,1714.9400000,1718.4800000,0
MICEX,60,20070406,100000,1721.1300000,1723.7600000,1720.3900000,1721.8100000,0
MICEX,60,20070406,110000,1721.8000000,1724.0700000,1719.2700000,1721.3500000,0
MICEX,60,20070406,120000,1721.3500000,1724.2800000,1719.2400000,1722.1800000,0
MICEX,60,20070406,130000,1722.1800000,1723.0900000,1720.6600000,1721.2400000,0
MICEX,60,20070406,140000,1721.2400000,1721.8800000,1720.3700000,1720.5500000,0
MICEX,60,20070406,150000,1720.5500000,1722.3100000,1720.4500000,1720.6400000,0
MICEX,60,20070406,160000,1720.6400000,1726.7700000,1718.6600000,1726.7000000,0
MICEX,60,20070406,170000,1726.6900000,1727.4800000,1724.0500000,1727.3700000,0
MICEX,60,20070409,100000,1727.9400000,1741.1000000,1727.9400000,1741.1000000,0
MICEX,60,20070409,110000,1741.1000000,1751.6200000,1741.1000000,1746.3600000,0
MICEX,60,20070409,120000,1746.3900000,1749.9700000,1745.8800000,1749.5200000,0
MICEX,60,20070409,130000,1749.5200000,1753.8900000,1748.7300000,1753.0700000,0
MICEX,60,20070409,140000,1753.0400000,1755.2800000,1752.4600000,1753.2400000,0
MICEX,60,20070409,150000,1753.2300000,1753.4000000,1748.6600000,1752.3800000,0
MICEX,60,20070409,160000,1752.3800000,1757.1600000,1752.1900000,1755.4200000,0
MICEX,60,20070409,170000,1755.4200000,1758.8600000,1750.7800000,1752.6500000,0
MICEX,60,20070410,100000,1745.2300000,1747.4900000,1734.3200000,1747.0300000,0
MICEX,60,20070410,110000,1747.0400000,1753.6100000,1737.3700000,1741.8400000,0
MICEX,60,20070410,120000,1741.8300000,1750.0000000,1741.0600000,1748.0800000,0
MICEX,60,20070410,130000,1748.0900000,1752.7400000,1748.0900000,1752.7400000,0
MICEX,60,20070410,140000,1752.7100000,1755.9800000,1751.7100000,1754.4100000,0
MICEX,60,20070410,150000,1754.4100000,1757.6400000,1749.5700000,1756.8700000,0
MICEX,60,20070410,160000,1756.8700000,1761.7300000,1756.0500000,1757.5700000,0
MICEX,60,20070410,170000,1757.5800000,1759.4900000,1755.9100000,1757.9700000,0
MICEX,60,20070410,180000,1757.9700000,1757.9700000,1757.9700000,1757.9700000,0
MICEX,60,20070411,100000,1760.7500000,1764.9800000,1760.7500000,1763.1000000,0
MICEX,60,20070411,110000,1763.1100000,1765.9400000,1759.0900000,1764.1200000,0
MICEX,60,20070411,120000,1764.1600000,1765.3800000,1754.9200000,1759.0100000,0
MICEX,60,20070411,130000,1759.0200000,1762.4900000,1755.9600000,1762.4400000,0
MICEX,60,20070411,140000,1762.4400000,1762.9900000,1759.9100000,1761.8600000,0
MICEX,60,20070411,150000,1761.8300000,1763.2100000,1760.5400000,1761.4400000,0
MICEX,60,20070411,160000,1761.4300000,1761.4600000,1752.1400000,1759.2900000,0
MICEX,60,20070411,170000,1759.2900000,1759.3800000,1754.0400000,1754.9100000,0
MICEX,60,20070412,100000,1748.8900000,1750.9800000,1741.6100000,1750.9800000,0
MICEX,60,20070412,110000,1750.9900000,1751.9800000,1742.7800000,1746.0500000,0
MICEX,60,20070412,120000,1746.0600000,1746.0600000,1733.0500000,1733.0600000,0
MICEX,60,20070412,130000,1733.1400000,1735.6900000,1730.1500000,1734.9700000,0
MICEX,60,20070412,140000,1734.8800000,1741.7800000,1733.4600000,1739.8900000,0
MICEX,60,20070412,150000,1739.8600000,1741.3200000,1738.0900000,1740.2600000,0
MICEX,60,20070412,160000,1740.2800000,1746.0300000,1738.7700000,1739.9800000,0
MICEX,60,20070412,170000,1739.9900000,1740.3600000,1734.0800000,1734.1700000,0
MICEX,60,20070413,100000,1743.8600000,1759.6100000,1743.8600000,1759.6100000,0
MICEX,60,20070413,110000,1759.6100000,1765.4500000,1759.3200000,1762.4100000,0
MICEX,60,20070413,120000,1762.4100000,1767.3700000,1761.5100000,1764.8600000,0
MICEX,60,20070413,130000,1764.8400000,1765.9700000,1759.9300000,1762.9700000,0
MICEX,60,20070413,140000,1762.9700000,1763.8700000,1760.6900000,1761.4100000,0
MICEX,60,20070413,150000,1761.4100000,1765.6600000,1761.1400000,1765.5800000,0
MICEX,60,20070413,160000,1765.5400000,1770.4600000,1761.0400000,1768.1300000,0
MICEX,60,20070413,170000,1768.1300000,1772.7800000,1767.9400000,1770.2300000,0
MICEX,60,20070416,100000,1774.6500000,1779.9000000,1773.2100000,1773.5700000,0
MICEX,60,20070416,110000,1773.5300000,1777.7100000,1762.8100000,1763.2900000,0
MICEX,60,20070416,120000,1763.3600000,1764.5800000,1760.5100000,1764.1800000,0
MICEX,60,20070416,130000,1764.2300000,1771.5800000,1763.6800000,1770.9500000,0
MICEX,60,20070416,140000,1770.9600000,1773.4600000,1768.8400000,1773.0300000,0
MICEX,60,20070416,150000,1773.0300000,1776.7800000,1772.2800000,1776.5200000,0
MICEX,60,20070416,160000,1776.5400000,1780.5400000,1772.1900000,1772.1900000,0
MICEX,60,20070416,170000,1772.2000000,1777.9500000,1771.4100000,1777.8400000,0
MICEX,60,20070417,100000,1774.2900000,1774.3900000,1755.4200000,1756.1700000,0
MICEX,60,20070417,110000,1756.4000000,1759.9400000,1752.6900000,1759.1400000,0
MICEX,60,20070417,120000,1759.1400000,1762.7700000,1755.9100000,1757.9700000,0
MICEX,60,20070417,130000,1758.0000000,1759.4200000,1754.2700000,1754.7200000,0
MICEX,60,20070417,140000,1754.7200000,1756.6200000,1748.9800000,1752.4900000,0
MICEX,60,20070417,150000,1752.4900000,1754.6100000,1742.9400000,1747.8600000,0
MICEX,60,20070417,160000,1747.8400000,1765.5700000,1746.6800000,1764.7600000,0
MICEX,60,20070417,170000,1764.7300000,1764.7600000,1754.0800000,1754.6400000,0
MICEX,60,20070418,100000,1752.7000000,1755.3700000,1746.3200000,1755.3700000,0
MICEX,60,20070418,110000,1755.3700000,1759.3900000,1754.6600000,1758.3100000,0
MICEX,60,20070418,120000,1758.3100000,1759.4400000,1746.4900000,1748.0600000,0
MICEX,60,20070418,130000,1748.0600000,1748.0700000,1730.6700000,1734.6300000,0
MICEX,60,20070418,140000,1734.6200000,1737.4900000,1730.5000000,1735.5400000,0
MICEX,60,20070418,150000,1735.5400000,1736.1800000,1732.2000000,1736.0900000,0
MICEX,60,20070418,160000,1736.0200000,1736.0400000,1728.5000000,1732.7600000,0
MICEX,60,20070418,170000,1732.6900000,1735.3000000,1726.2600000,1726.2600000,0
MICEX,60,20070419,100000,1711.8700000,1711.8700000,1691.8600000,1693.2600000,0
MICEX,60,20070419,110000,1693.2700000,1693.3800000,1671.5900000,1678.6900000,0
MICEX,60,20070419,120000,1678.6500000,1692.5500000,1677.9600000,1691.5500000,0
MICEX,60,20070419,130000,1691.6200000,1702.4800000,1689.9700000,1698.0700000,0
MICEX,60,20070419,140000,1698.1100000,1698.9700000,1692.9800000,1695.8900000,0
MICEX,60,20070419,150000,1695.9100000,1697.5000000,1692.4800000,1693.5900000,0
MICEX,60,20070419,160000,1693.5900000,1698.5200000,1691.1500000,1696.5200000,0
MICEX,60,20070419,170000,1696.5300000,1696.5900000,1688.5200000,1689.6000000,0
MICEX,60,20070420,100000,1706.2200000,1717.1800000,1706.2200000,1717.0500000,0
MICEX,60,20070420,110000,1717.0500000,1717.0500000,1717.0500000,1717.0500000,0
MICEX,60,20070420,120000,1716.8800000,1726.8500000,1706.2100000,1721.4400000,0
MICEX,60,20070420,130000,1721.4700000,1722.7300000,1715.9800000,1718.9000000,0
MICEX,60,20070420,140000,1718.8900000,1730.3900000,1716.8900000,1728.0100000,0
MICEX,60,20070420,150000,1728.1100000,1734.4000000,1725.5800000,1726.2400000,0
MICEX,60,20070420,160000,1726.2800000,1731.3800000,1725.9200000,1731.3700000,0
MICEX,60,20070420,170000,1731.3100000,1743.9500000,1730.8900000,1743.3400000,0
MICEX,60,20070420,180000,1743.3400000,1743.3400000,1743.3400000,1743.3400000,0
