<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20110114,150000,1740.4100000,1744.9400000,1735.0600000,1741.6300000,5008092830
MICEX,60,20110114,160000,1741.5700000,1741.5700000,1734.3300000,1738.6400000,3785487128
MICEX,60,20110114,170000,1738.6500000,1742.7300000,1737.8700000,1740.5500000,3761779642
MICEX,60,20110114,180000,1740.5600000,1745.1300000,1740.0000000,1744.7400000,5152727657
MICEX,60,20110117,100000,1749.1300000,1756.2500000,1749.1300000,1754.9700000,5494831513
MICEX,60,20110117,110000,1754.9600000,1757.5400000,1749.0000000,1755.5800000,7861890763
MICEX,60,20110117,120000,1755.6100000,1762.9600000,1754.7100000,1762.5400000,7270699850
MICEX,60,20110117,130000,1762.5600000,1769.0800000,1762.1000000,1767.3000000,7264959876
MICEX,60,20110117,140000,1767.1600000,1771.1300000,1767.1600000,1770.2900000,4833661811
MICEX,60,20110117,150000,1770.2900000,1773.4300000,1768.8100000,1772.3400000,5345476730
MICEX,60,20110117,160000,1772.3400000,1773.9200000,1766.6800000,1769.6900000,5075809824
MICEX,60,20110117,170000,1769.7600000,1772.0500000,1767.4900000,1769.5200000,4730017679
MICEX,60,20110117,180000,1769.4900000,1772.1500000,1767.9100000,1771.6600000,4266686920
MICEX,60,20110118,100000,1773.4500000,1777.8500000,1768.7000000,1771.6600000,5226279833
MICEX,60,20110118,110000,1771.7300000,1787.3100000,1771.6700000,1787.3100000,13626323130
MICEX,60,20110118,120000,1787.4700000,1788.7400000,1785.2900000,1786.1000000,6855749966
MICEX,60,20110118,130000,1786.1400000,1787.1600000,1781.1300000,1781.7900000,5003916832
MICEX,60,20110118,140000,1781.8100000,1783.2200000,1776.8600000,1781.5900000,5285423371
MICEX,60,20110118,150000,1781.6000000,1781.7000000,1766.2700000,1766.7300000,6529076413
MICEX,60,20110118,160000,1766.7200000,1766.7200000,1755.8400000,1759.8500000,10393753726
MICEX,60,20110118,170000,1759.7600000,1763.8200000,1754.8600000,1761.2300000,6556291155
MICEX,60,20110118,180000,1761.2500000,1767.9900000,1760.0900000,1765.3000000,6272815428
MICEX,60,20110119,100000,1771.5300000,1778.2700000,1771.5300000,1772.0900000,5151806744
MICEX,60,20110119,110000,1771.9600000,1773.8000000,1765.1600000,1771.2200000,7704198641
MICEX,60,20110119,120000,1771.2800000,1772.2400000,1766.3100000,1767.2400000,5880288712
MICEX,60,20110119,130000,1767.2100000,1767.2800000,1760.3300000,1763.7100000,5614890259
MICEX,60,20110119,140000,1763.6900000,1769.4600000,1763.0000000,1768.4700000,3153426040
MICEX,60,20110119,150000,1768.4100000,1775.6400000,1767.9700000,1775.1800000,4951065843
MICEX,60,20110119,160000,1774.8500000,1776.8400000,1765.7300000,1767.1600000,6229851564
MICEX,60,20110119,170000,1767.2400000,1768.9000000,1762.5700000,1763.1600000,4573964860
MICEX,60,20110119,180000,1763.0900000,1765.3500000,1760.8100000,1764.4400000,6000838347
MICEX,60,20110120,100000,1742.7800000,1743.4900000,1741.5100000,1742.3500000,2367158335
MICEX,60,20110120,110000,1742.4600000,1745.2600000,1734.2400000,1738.0500000,12772132534
MICEX,60,20110120,120000,1738.2400000,1743.6000000,1737.9400000,1741.1400000,5190183200
MICEX,60,20110120,130000,1741.0200000,1741.1800000,1737.6900000,1738.9100000,2815284882
MICEX,60,20110120,140000,1738.9200000,1741.3700000,1732.9500000,1734.3900000,3555806452
MICEX,60,20110120,150000,1734.9000000,1737.0600000,1734.2000000,1734.3400000,4821809134
MICEX,60,20110120,160000,1734.3400000,1741.6100000,1733.3100000,1740.3100000,6375402016
MICEX,60,20110120,170000,1740.4800000,1742.3700000,1737.2800000,1740.0000000,5725484245
MICEX,60,20110120,180000,1739.9800000,1742.1500000,1733.3500000,1733.8900000,6357323419
MICEX,60,20110121,100000,1736.0600000,1743.9100000,1735.7700000,1738.2300000,4298241150
MICEX,60,20110121,110000,1738.5100000,1741.6400000,1724.1500000,1725.4400000,10505847610
MICEX,60,20110121,120000,1725.4100000,1733.7800000,1723.9400000,1731.6700000,6604694287
MICEX,60,20110121,130000,1731.5800000,1735.1500000,1729.5700000,1733.2600000,4314114719
MICEX,60,20110121,140000,1733.1300000,1739.1200000,1730.2400000,1737.9300000,6124866330
MICEX,60,20110121,150000,1737.9400000,1742.9900000,1736.4700000,1742.9900000,6198755597
MICEX,60,20110121,160000,1742.9800000,1745.0500000,1741.1100000,1744.8400000,5665069911
MICEX,60,20110121,170000,1744.9200000,1751.5600000,1744.9200000,1751.1000000,9745870016
MICEX,60,20110121,180000,1751.0900000,1752.3800000,1747.1300000,1747.3900000,6870254955
MICEX,60,20110124,100000,1749.7600000,1750.4200000,1740.5400000,1741.0300000,3627887801
MICEX,60,20110124,110000,1741.1900000,1745.4000000,1735.0600000,1736.1500000,6695981559
MICEX,60,20110124,120000,1736.2000000,1737.1700000,1726.7500000,1731.3800000,7062142275
MICEX,60,20110124,130000,1731.2700000,1733.2200000,1728.7600000,1731.4500000,3706862198
MICEX,60,20110124,140000,1731.4400000,1731.4400000,1718.8000000,1720.5200000,5951850821
MICEX,60,20110124,150000,1720.4700000,1726.6000000,1720.3500000,1726.4300000,3809196183
MICEX,60,20110124,160000,1726.4700000,1726.4700000,1721.8300000,1724.3900000,3113009731
MICEX,60,20110124,170000,1724.2700000,1724.2700000,1705.1900000,1710.4500000,13438877228
MICEX,60,20110124,180000,1710.4300000,1720.9400000,1709.8400000,1720.7000000,7178429807
MICEX,60,20110125,100000,1724.2000000,1730.1700000,1723.9500000,1728.4600000,5631278938
MICEX,60,20110125,110000,1728.5900000,1729.6100000,1720.9200000,1724.3800000,8994052780
MICEX,60,20110125,120000,1724.2800000,1724.3300000,1710.0900000,1710.0900000,7187253428
MICEX,60,20110125,130000,1710.0000000,1715.8500000,1709.6800000,1710.7900000,4524664515
MICEX,60,20110125,140000,1710.8800000,1718.3100000,1710.4700000,1715.9900000,2935372656
MICEX,60,20110125,150000,1715.9000000,1724.1300000,1714.4800000,1723.0300000,5902932627
MICEX,60,20110125,160000,1723.0400000,1723.3800000,1720.2500000,1721.0900000,2701040839
MICEX,60,20110125,170000,1721.0900000,1727.7800000,1720.8700000,1726.0200000,4750136234
MICEX,60,20110125,180000,1726.4000000,1730.8700000,1716.0200000,1716.2400000,9220240980
MICEX,60,20110126,100000,1720.1200000,1728.7900000,1720.1200000,1728.7900000,3712855433
MICEX,60,20110126,110000,1728.8700000,1739.4100000,1728.3000000,1738.5500000,9925404115
MICEX,60,20110126,120000,1738.6800000,1741.8200000,1736.3700000,1741.2800000,6486393854
MICEX,60,20110126,130000,1741.3000000,1745.3400000,1738.0300000,1744.9400000,7242764109
MICEX,60,20110126,140000,1744.8900000,1746.1300000,1741.1800000,1743.0800000,5512494987
MICEX,60,20110126,150000,1743.1200000,1745.3300000,1739.5600000,1739.8500000,6156836410
MICEX,60,20110126,160000,1739.9000000,1744.5500000,1738.3500000,1742.5500000,5645874083
MICEX,60,20110126,170000,1742.4900000,1744.4800000,1739.8900000,1741.2000000,7097583495
MICEX,60,20110126,180000,1741.3400000,1746.6300000,1740.7700000,1746.5500000,8039697039
MICEX,60,20110127,100000,1750.8200000,1758.0600000,1750.5200000,1751.7400000,9036480799
MICEX,60,20110127,110000,1751.6300000,1752.1400000,1739.4400000,1744.4500000,18844877684
MICEX,60,20110127,120000,1744.5000000,1745.7100000,1738.2800000,1741.9200000,7253823031
MICEX,60,20110127,130000,1741.9700000,1745.6300000,1741.2700000,1742.9400000,5925773175
MICEX,60,20110127,140000,1742.9400000,1748.2200000,1740.5100000,1743.8200000,6392194341
MICEX,60,20110127,150000,1743.8800000,1748.6200000,1741.5900000,1745.5900000,5203534140
MICEX,60,20110127,160000,1745.8000000,1750.8600000,1742.9500000,1743.9300000,11794807678
MICEX,60,20110127,170000,1744.1200000,1753.2400000,1743.4000000,1752.5600000,9474460504
MICEX,60,20110127,180000,1752.5600000,1753.3200000,1747.2200000,1751.5400000,8245394667
MICEX,60,20110128,100000,1747.8500000,1747.9500000,1744.5100000,1746.0100000,2802314901
MICEX,60,20110128,110000,1746.0500000,1746.0500000,1739.1700000,1742.5600000,7677285856
MICEX,60,20110128,120000,1742.5300000,1745.9000000,1740.3400000,1745.7300000,5466894804
MICEX,60,20110128,130000,1745.6700000,1746.1300000,1743.7800000,1744.3100000,3490769763
MICEX,60,20110128,140000,1744.3200000,1747.3300000,1742.7700000,1745.0000000,4086953205
MICEX,60,20110128,150000,1745.0100000,1745.2200000,1737.3300000,1738.8300000,4003215337
MICEX,60,20110128,160000,1738.7400000,1742.8000000,1735.6700000,1739.0500000,6361085213
MICEX,60,20110128,170000,1738.8600000,1745.8400000,1738.7900000,1742.2400000,5890001822
MICEX,60,20110128,180000,1742.2700000,1742.2700000,1730.6900000,1735.0100000,9498770895
MICEX,60,20110131,100000,1727.1100000,1727.1100000,1714.1700000,1714.2300000,5622839973
MICEX,60,20110131,110000,1714.1100000,1714.3300000,1705.4600000,1713.1000000,11600156871
MICEX,60,20110131,120000,1713.2100000,1718.6200000,1712.2300000,1718.6200000,5667277316
MICEX,60,20110131,130000,1718.6100000,1720.6500000,1716.7100000,1718.8600000,3122809785
MICEX,60,20110131,140000,1718.8600000,1722.9200000,1712.4300000,1712.8700000,6041704414
MICEX,60,20110131,150000,1712.7400000,1718.8600000,1711.8500000,1716.8500000,4153015414
MICEX,60,20110131,160000,1716.8600000,1719.3900000,1716.0500000,1718.7000000,3469992043
MICEX,60,20110131,170000,1718.7400000,1720.9700000,1714.0800000,1715.1400000,6937491982
MICEX,60,20110131,180000,1715.1400000,1723.4200000,1714.5300000,1723.4200000,8148564953
MICEX,60,20110201,100000,1731.8000000,1735.8100000,1731.0200000,1734.0500000,5844781570
MICEX,60,20110201,110000,1734.0600000,1736.3100000,1726.9200000,1732.0800000,8266737339
MICEX,60,20110201,120000,1732.0600000,1733.8100000,1728.3400000,1732.2600000,6610305616
MICEX,60,20110201,130000,1732.2600000,1735.6800000,1732.2100000,1734.1300000,4263235467
MICEX,60,20110201,140000,1734.0500000,1742.4700000,1733.7500000,1738.8700000,7925277314
MICEX,60,20110201,150000,1739.1100000,1742.6300000,1738.7000000,1740.8100000,5950226977
MICEX,60,20110201,160000,1740.8900000,1746.9700000,1740.8200000,1746.5200000,6045543746
MICEX,60,20110201,170000,1746.7700000,1748.7800000,1745.2600000,1748.2300000,8586087445
MICEX,60,20110201,180000,1748.4600000,1757.4800000,1748.3000000,1755.9500000,13367757157
MICEX,60,20110202,100000,1759.5100000,1770.3500000,1759.5100000,1769.8900000,10343487940
MICEX,60,20110202,110000,1769.9000000,1776.5300000,1767.6900000,1772.0700000,16248514350
MICEX,60,20110202,120000,1772.0400000,1772.4400000,1768.6100000,1769.8300000,8487743653
MICEX,60,20110202,130000,1769.8500000,1778.3000000,1769.8100000,1778.2900000,6923878095
MICEX,60,20110202,140000,1778.2700000,1779.0100000,1768.8100000,1769.7400000,8672250708
MICEX,60,20110202,150000,1769.6100000,1773.2500000,1765.3400000,1766.9100000,9095434625
MICEX,60,20110202,160000,1766.9000000,1769.9200000,1760.6100000,1760.6100000,8215698744
MICEX,60,20110202,170000,1760.3600000,1766.9100000,1757.5900000,1765.6000000,8779024949
MICEX,60,20110202,180000,1765.8700000,1769.7900000,1762.1600000,1765.4200000,6544117580
MICEX,60,20110203,100000,1768.1300000,1775.4400000,1765.3500000,1774.4600000,7034779756
MICEX,60,20110203,110000,1774.4700000,1775.3600000,1757.0000000,1759.6400000,10776043007
MICEX,60,20110203,120000,1759.6500000,1764.8100000,1757.6800000,1763.8200000,5788775805
MICEX,60,20110203,130000,1763.7700000,1764.4000000,1757.4400000,1759.8500000,3544186694
MICEX,60,20110203,140000,1759.7400000,1759.7800000,1750.2100000,1753.7400000,6154603294
MICEX,60,20110203,150000,1753.7300000,1756.5800000,1749.9500000,1749.9500000,4202128648
MICEX,60,20110203,160000,1750.0000000,1754.2300000,1746.7800000,1752.2600000,5160807759
MICEX,60,20110203,170000,1752.2700000,1759.5100000,1751.9600000,1757.1300000,4578155848
MICEX,60,20110203,180000,1757.2200000,1758.8400000,1746.9600000,1749.7800000,7720828086
MICEX,60,20110204,100000,1754.9400000,1765.7700000,1754.9400000,1762.9400000,5065997886
MICEX,60,20110204,110000,1763.0500000,1764.1300000,1754.9000000,1758.1400000,6589160511
MICEX,60,20110204,120000,1758.1800000,1763.4200000,1752.7300000,1761.0700000,8661581754
MICEX,60,20110204,130000,1761.1600000,1766.6100000,1760.8200000,1764.1800000,6895198011
MICEX,60,20110204,140000,1764.1800000,1766.8600000,1762.4500000,1763.9600000,4007441955
MICEX,60,20110204,150000,1763.9600000,1769.7900000,1763.9600000,1767.2400000,5650523627
MICEX,60,20110204,160000,1767.2100000,1769.9600000,1762.7000000,1764.9400000,10031677432
MICEX,60,20110204,170000,1764.9900000,1768.0400000,1759.0700000,1763.7200000,8795261235
MICEX,60,20110204,180000,1763.7300000,1767.9600000,1763.5800000,1766.5300000,6528690943
MICEX,60,20110207,100000,1770.8600000,1772.9900000,1758.7300000,1761.0300000,6476285156
MICEX,60,20110207,110000,1761.0800000,1765.0000000,1759.0900000,1765.0000000,8606068712
MICEX,60,20110207,120000,1765.0900000,1765.3000000,1757.1500000,1760.9700000,5898456615
MICEX,60,20110207,130000,1760.9000000,1761.4500000,1754.6900000,1755.4300000,3267440684
MICEX,60,20110207,140000,1755.4500000,1755.4500000,1748.7300000,1750.8800000,4497817664
MICEX,60,20110207,150000,1750.8200000,1750.8900000,1746.3300000,1747.1400000,4470209044
MICEX,60,20110207,160000,1747.1500000,1752.3300000,1745.2900000,1749.2900000,4607256388
MICEX,60,20110207,170000,1749.3300000,1757.7700000,1748.7000000,1754.8100000,4338912839
MICEX,60,20110207,180000,1754.8900000,1768.1200000,1754.8900000,1767.3100000,7662005356
MICEX,60,20110208,100000,1765.1300000,1766.3200000,1755.2100000,1755.3800000,5517955584
MICEX,60,20110208,110000,1755.2700000,1756.1000000,1746.9300000,1751.3500000,6650452341
MICEX,60,20110208,120000,1751.3100000,1762.5000000,1750.3400000,1760.1600000,7491584960
MICEX,60,20110208,130000,1760.1100000,1770.1000000,1758.5900000,1758.7600000,12338531322
MICEX,60,20110208,140000,1758.8500000,1758.8500000,1750.1800000,1751.3300000,7985147666
MICEX,60,20110208,150000,1751.4200000,1751.4800000,1735.9600000,1741.6900000,10252091232
MICEX,60,20110208,160000,1741.6600000,1745.5200000,1737.7900000,1742.7800000,7481318473
MICEX,60,20110208,170000,1742.7500000,1745.4000000,1735.9900000,1738.7700000,5141615089
MICEX,60,20110208,180000,1738.7500000,1738.7900000,1729.1100000,1729.5300000,9003962096
MICEX,60,20110209,100000,1734.7500000,1738.1300000,1724.4900000,1724.4900000,5867436687
MICEX,60,20110209,110000,1724.6600000,1732.1100000,1722.9800000,1729.3800000,9290609965
MICEX,60,20110209,120000,1729.4300000,1731.1600000,1726.9500000,1728.7900000,5761150239
MICEX,60,20110209,130000,1728.7800000,1729.1200000,1720.5300000,1720.8700000,4368641593
MICEX,60,20110209,140000,1720.6800000,1721.8400000,1713.4300000,1720.7700000,8285781112
MICEX,60,20110209,150000,1720.8400000,1726.9800000,1720.0200000,1720.8800000,4595005228
MICEX,60,20110209,160000,1720.9000000,1727.7700000,1719.3900000,1727.4300000,5023355893
MICEX,60,20110209,170000,1727.2500000,1732.0200000,1724.8900000,1728.9400000,7877614789
MICEX,60,20110209,180000,1728.8900000,1732.8400000,1722.8300000,1723.3200000,7220539523
MICEX,60,20110210,100000,1721.7200000,1721.7200000,1708.4400000,1710.3300000,6128229710
MICEX,60,20110210,110000,1710.2200000,1710.7000000,1692.0300000,1696.5400000,14952877645
MICEX,60,20110210,120000,1696.5200000,1699.9100000,1692.8900000,1695.5500000,8063732361
MICEX,60,20110210,130000,1695.5200000,1699.8700000,1694.6100000,1698.1900000,4924343711
MICEX,60,20110210,140000,1698.2600000,1698.2900000,1691.8800000,1692.6700000,4495597482
MICEX,60,20110210,150000,1692.9000000,1694.5400000,1688.2000000,1691.8900000,5053316687
MICEX,60,20110210,160000,1691.9600000,1697.0500000,1691.7400000,1692.2000000,5452855538
MICEX,60,20110210,170000,1692.1300000,1692.3300000,1680.9800000,1682.2800000,8181785994
MICEX,60,20110210,180000,1682.1900000,1687.9700000,1676.2600000,1676.7700000,10697743050
MICEX,60,20110211,100000,1676.8500000,1689.7300000,1674.0800000,1689.0400000,5687109558
MICEX,60,20110211,110000,1689.1600000,1693.4100000,1684.0700000,1684.0700000,10695795082
MICEX,60,20110211,120000,1683.9500000,1691.2700000,1681.9300000,1682.2500000,8752441515
MICEX,60,20110211,130000,1682.1800000,1684.2300000,1679.2200000,1684.0500000,5610675223
MICEX,60,20110211,140000,1684.1400000,1690.2600000,1683.0800000,1688.8800000,6636290237
MICEX,60,20110211,150000,1688.7500000,1694.2400000,1685.5900000,1694.0500000,6483807032
MICEX,60,20110211,160000,1694.1500000,1700.0800000,1693.1300000,1700.0800000,8582822722
MICEX,60,20110211,170000,1699.8800000,1711.8400000,1697.1700000,1710.2500000,14477719458
MICEX,60,20110211,180000,1710.4500000,1715.4000000,1707.9500000,1713.9300000,10226323303
MICEX,60,20110214,100000,1721.8900000,1732.3300000,1721.8900000,1730.4000000,10388278846
MICEX,60,20110214,110000,1730.4200000,1730.7800000,1720.3200000,1720.3200000,7940855576
MICEX,60,20110214,120000,1720.3200000,1720.3200000,1708.3400000,1708.3400000,8715368479
MICEX,60,20110214,130000,1708.1300000,1714.1100000,1706.2300000,1707.6500000,6613733362
MICEX,60,20110214,140000,1707.6600000,1709.7700000,1703.7700000,1704.7500000,3554315664
MICEX,60,20110214,150000,1704.7500000,1712.4000000,1704.5100000,1708.2200000,3843209671
MICEX,60,20110214,160000,1708.2000000,1708.2000000,1703.7200000,1707.5300000,4489112531
MICEX,60,20110214,170000,1707.6000000,1713.1000000,1706.7400000,1707.2000000,5441928868
MICEX,60,20110214,180000,1707.1500000,1714.1800000,1707.1500000,1708.4300000,5006995403
MICEX,60,20110215,100000,1708.2100000,1708.2100000,1698.8800000,1705.1000000,4098449339
MICEX,60,20110215,110000,1705.3000000,1718.0400000,1705.3000000,1713.4800000,9809330505
MICEX,60,20110215,120000,1713.5200000,1720.7700000,1710.5800000,1713.9900000,8642463676
MICEX,60,20110215,130000,1714.0200000,1717.1500000,1711.5600000,1713.2700000,5311810049
MICEX,60,20110215,140000,1713.2500000,1717.2200000,1712.0500000,1716.6300000,2628541829
MICEX,60,20110215,150000,1716.5400000,1717.3800000,1711.6000000,1711.7900000,2844510439
MICEX,60,20110215,160000,1711.6000000,1715.2600000,1703.7300000,1703.7700000,5654416391
MICEX,60,20110215,170000,1703.7900000,1707.2400000,1699.4000000,1706.5700000,8618480025
MICEX,60,20110215,180000,1706.5500000,1707.2300000,1693.1800000,1695.9800000,8300190229
MICEX,60,20110216,100000,1699.3900000,1700.6300000,1691.4400000,1693.5800000,4435298493
MICEX,60,20110216,110000,1693.6500000,1700.4200000,1688.8200000,1698.1000000,14193848192
MICEX,60,20110216,120000,1698.0400000,1699.1100000,1690.6100000,1693.0400000,8747061860
MICEX,60,20110216,130000,1693.1200000,1694.3600000,1688.4000000,1693.5400000,4216391673
MICEX,60,20110216,140000,1693.4800000,1703.8500000,1690.4700000,1703.8500000,6343125920
MICEX,60,20110216,150000,1703.7400000,1705.6600000,1701.5500000,1703.3500000,5621527183
MICEX,60,20110216,160000,1703.2800000,1708.0500000,1702.5300000,1703.9100000,6319097470
MICEX,60,20110216,170000,1703.8400000,1706.3900000,1700.6200000,1702.2200000,5932095743
MICEX,60,20110216,180000,1702.1900000,1709.2600000,1700.4700000,1707.1400000,7216747059
MICEX,60,20110217,100000,1711.6900000,1719.5300000,1711.6900000,1715.7600000,6419061441
MICEX,60,20110217,110000,1715.7500000,1722.1400000,1715.4700000,1716.6100000,9428757514
MICEX,60,20110217,120000,1716.8700000,1718.2800000,1707.8500000,1708.0600000,5791053436
MICEX,60,20110217,130000,1708.1200000,1711.4000000,1706.5500000,1711.2800000,3244931005
MICEX,60,20110217,140000,1711.2800000,1712.2500000,1707.7700000,1709.1100000,2622121801
MICEX,60,20110217,150000,1709.1300000,1711.0400000,1707.7100000,1709.6600000,2826068924
MICEX,60,20110217,160000,1709.5400000,1709.6900000,1698.0400000,1698.4200000,7906416906
MICEX,60,20110217,170000,1698.4600000,1701.7500000,1694.6800000,1694.9000000,6471820234
MICEX,60,20110217,180000,1694.9500000,1696.5400000,1692.4300000,1692.9100000,6784907806
MICEX,60,20110218,100000,1695.3000000,1700.3600000,1695.2900000,1700.3600000,4771133167
MICEX,60,20110218,110000,1700.5600000,1700.5800000,1690.5500000,1691.6400000,7486861096
MICEX,60,20110218,120000,1691.6400000,1695.4300000,1688.4200000,1689.4800000,5462599253
MICEX,60,20110218,130000,1689.4500000,1689.4700000,1680.9700000,1683.7300000,6563181170
MICEX,60,20110218,140000,1683.6900000,1686.8900000,1683.1900000,1686.5200000,3289276016
MICEX,60,20110218,150000,1686.5700000,1692.3500000,1686.5700000,1687.8200000,5027040902
MICEX,60,20110218,160000,1687.8300000,1690.9000000,1686.6800000,1690.5700000,2923025079
MICEX,60,20110218,170000,1690.5900000,1695.7100000,1689.0700000,1689.6900000,5492903300
MICEX,60,20110218,180000,1689.7200000,1691.0200000,1686.1200000,1690.1100000,4305112745
MICEX,60,20110221,100000,1690.3300000,1694.4100000,1688.8800000,1691.1000000,3048632572
MICEX,60,20110221,110000,1691.0900000,1693.0800000,1683.7900000,1692.7100000,5798825190
MICEX,60,20110221,120000,1692.6700000,1707.1300000,1692.5300000,1700.6600000,8193811769
MICEX,60,20110221,130000,1700.6500000,1703.0000000,1697.7500000,1702.5800000,3299941948
MICEX,60,20110221,140000,1702.6500000,1709.6100000,1701.4800000,1709.0000000,4298368140
MICEX,60,20110221,150000,1709.0600000,1714.9400000,1708.2800000,1713.5700000,4911621332
MICEX,60,20110221,160000,1713.6400000,1716.5300000,1711.5300000,1713.3900000,4101493494
MICEX,60,20110221,170000,1713.4100000,1717.0000000,1711.2400000,1713.4700000,5328418558
MICEX,60,20110221,180000,1713.4900000,1714.9500000,1711.3000000,1712.6300000,5726760369
MICEX,60,20110222,100000,1707.3500000,1707.3500000,1690.3500000,1693.1700000,6993854537
MICEX,60,20110222,110000,1693.1800000,1700.8000000,1688.6800000,1692.3300000,11826405877
MICEX,60,20110222,120000,1692.3000000,1692.9200000,1682.4700000,1691.9700000,8252908349
MICEX,60,20110222,130000,1691.8400000,1693.1600000,1687.4200000,1692.1800000,4574280131
MICEX,60,20110222,140000,1692.1800000,1694.1700000,1689.3700000,1692.1500000,2649111655
MICEX,60,20110222,150000,1692.1100000,1696.7700000,1689.0800000,1694.9500000,4558571975
MICEX,60,20110222,160000,1694.7200000,1698.2900000,1692.4500000,1695.8700000,4560692341
MICEX,60,20110222,170000,1695.8700000,1696.9900000,1690.8300000,1696.9900000,5459618023
MICEX,60,20110222,180000,1697.6400000,1701.7900000,1696.4200000,1700.9800000,6981933059
MICEX,60,20110224,100000,1701.5000000,1701.5000000,1687.7500000,1688.1100000,10446087632
MICEX,60,20110224,110000,1688.1200000,1710.2600000,1687.7000000,1708.8600000,16225881111
MICEX,60,20110224,120000,1708.6800000,1711.6300000,1699.9500000,1701.6000000,11959794800
MICEX,60,20110224,130000,1701.5600000,1704.2800000,1700.0900000,1702.3800000,6230600600
MICEX,60,20110224,140000,1702.3300000,1710.1700000,1702.1300000,1707.3700000,8593989368
MICEX,60,20110224,150000,1707.3100000,1709.8700000,1705.5600000,1708.1700000,5991130624
MICEX,60,20110224,160000,1708.2800000,1717.0600000,1706.4000000,1716.6000000,9862728477
MICEX,60,20110224,170000,1716.5200000,1721.9700000,1716.2900000,1719.6700000,10942213009
MICEX,60,20110224,180000,1719.7900000,1721.3100000,1714.1800000,1715.2000000,8949824488
MICEX,60,20110225,100000,1720.2700000,1727.9000000,1717.9400000,1725.9200000,8438053456
MICEX,60,20110225,110000,1725.9400000,1726.1400000,1716.9100000,1719.1700000,6463228981
MICEX,60,20110225,120000,1719.2100000,1722.1500000,1718.3200000,1720.6600000,3334525017
MICEX,60,20110225,130000,1720.7900000,1720.9500000,1713.9200000,1716.9800000,4558965211
MICEX,60,20110225,140000,1716.9800000,1724.0500000,1716.9800000,1722.3300000,2965665601
MICEX,60,20110225,150000,1722.3300000,1725.0500000,1716.8100000,1716.8100000,4831314754
MICEX,60,20110225,160000,1716.8300000,1732.4000000,1715.9000000,1731.8600000,10577796517
